LOCATION,DATE_TIME,DATE,TIME,SENSOR_ID,DC_POWER,AC_POWER,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
B,2020-05-15 14:30:00,2020-05-15,14:30:00,sensor 38,985.4799999999998,962.4933333333332,7751.466666666665,273.7999999999984,2219713.4666666663,273.7999999988824,37.268465866666666,51.3589315,0.6810660216666665
B,2020-05-15 14:45:00,2020-05-15,14:45:00,sensor 38,1011.88,988.86,7989.4,237.9333333333343,2219951.4,237.9333333335817,37.21659834482757,49.36587620689655,0.68664654
B,2020-05-15 15:00:00,2020-05-15,15:00:00,sensor 38,958.7142857142856,937.3,8227.571428571428,238.1714285714279,2220189.571428572,238.17142857192084,37.115580266666655,50.190043166666655,0.6538071269999998
B,2020-05-15 15:15:00,2020-05-15,15:15:00,sensor 38,898.0866666666667,878.3,8451.0,223.42857142857247,2220413.0,223.4285714281723,37.08661827586207,48.28441227586208,0.6051379079310345
B,2020-05-15 15:30:00,2020-05-15,15:30:00,sensor 38,669.1466666666668,655.2466666666667,8647.266666666665,196.2666666666646,2220609.266666667,196.26666666707024,36.626162833333325,45.371701266666655,0.4486365886666666
B,2020-05-15 15:45:00,2020-05-15,15:45:00,sensor 38,769.0799999999998,752.7266666666667,8822.2,174.93333333333612,2220784.2,174.93333333311602,36.75573503333335,44.97519003333333,0.5056144153333334
B,2020-05-15 16:00:00,2020-05-15,16:00:00,sensor 38,585.4133333333334,573.2266666666666,8993.066666666668,170.8666666666668,2220955.066666667,170.8666666666977,36.754657551724144,45.037737517241375,0.4504635889655172
B,2020-05-15 16:15:00,2020-05-15,16:15:00,sensor 38,493.3142857142857,483.56428571428575,9125.57142857143,132.50476190476184,2221087.571428572,132.5047619049437,36.599552466666665,41.94711026666667,0.3271433133333333
B,2020-05-15 16:30:00,2020-05-15,16:30:00,sensor 38,443.54,435.1,9235.066666666664,109.49523809523453,2221197.0666666664,109.4952380945906,36.25738223333334,40.564846766666655,0.2918783699999999
B,2020-05-15 16:45:00,2020-05-15,16:45:00,sensor 38,457.42,448.58,9349.733333333332,114.66666666666788,2221311.7333333334,114.66666666697712,36.28795296551724,40.679581068965526,0.3002540158620689
B,2020-05-15 17:00:00,2020-05-15,17:00:00,sensor 38,303.6466666666667,298.2866666666667,9447.8,98.06666666666752,2221409.8,98.06666666641831,36.00283696666666,39.219846633333326,0.203801124
B,2020-05-15 17:15:00,2020-05-15,17:15:00,sensor 38,197.5285714285714,193.63571428571424,9504.928571428572,57.1285714285732,2221466.928571428,57.12857142835856,35.6273375862069,37.1342668275862,0.1339985576206896
B,2020-05-15 17:30:00,2020-05-15,17:30:00,sensor 38,99.61333333333332,97.02666666666669,9543.533333333333,38.60476190476038,2221505.5333333327,38.604761904571205,35.20957449999999,35.67895299999999,0.0668117974
B,2020-05-15 17:45:00,2020-05-15,17:45:00,sensor 38,39.86000000000001,38.55333333333333,9558.533333333333,15.0,2221520.533333334,15.000000001396984,34.73165155172415,34.005620655172415,0.0281551489655172
B,2020-05-15 18:00:00,2020-05-15,18:00:00,sensor 38,25.67333333333333,24.793333333333333,9566.466666666667,7.933333333334303,2221528.466666667,7.9333333326503634,34.36776166666667,33.148010066666664,0.0178952295833333
B,2020-05-15 18:15:00,2020-05-15,18:15:00,sensor 38,15.920000000000002,15.366666666666664,9571.666666666664,5.19999999999709,2221533.6666666665,5.199999999720603,33.98528399999999,32.47362655172414,0.010471804437931
B,2020-05-15 18:30:00,2020-05-15,18:30:00,sensor 38,3.2214285714285715,3.1071428571428568,9574.0,2.3333333333357587,2221536.0,2.3333333334885538,33.545849633333326,31.703619466666662,0.0026849175524666
B,2020-05-15 18:45:00,2020-05-15,18:45:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,33.09357417241378,31.061414,0.0
B,2020-05-15 19:00:00,2020-05-15,19:00:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,32.57998866666667,30.368819166666665,0.0
B,2020-05-15 19:15:00,2020-05-15,19:15:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,32.106470551724136,29.570269413793103,0.0
B,2020-05-15 19:30:00,2020-05-15,19:30:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,31.78520906666667,29.3748617,0.0
B,2020-05-15 19:45:00,2020-05-15,19:45:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,31.505344758620687,28.92643162068965,0.0
B,2020-05-15 20:00:00,2020-05-15,20:00:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,31.4473155,28.39059036666666,0.0
B,2020-05-15 20:15:00,2020-05-15,20:15:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,30.79767863333333,27.45114633333333,0.0
B,2020-05-15 20:30:00,2020-05-15,20:30:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,30.55072879310345,27.475042827586208,0.0
B,2020-05-15 20:45:00,2020-05-15,20:45:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,31.04741058620689,29.370689551724137,0.0001204262175862
B,2020-05-15 21:00:00,2020-05-15,21:00:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,30.0076782,29.1692108,0.0
B,2020-05-15 21:15:00,2020-05-15,21:15:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,28.979583733333328,28.141885233333333,0.0
B,2020-05-15 21:30:00,2020-05-15,21:30:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,28.4271094137931,27.413927793103444,0.0
B,2020-05-15 21:45:00,2020-05-15,21:45:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,28.300552466666662,27.0304251,0.0
B,2020-05-15 22:00:00,2020-05-15,22:00:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,28.32985817241379,26.92777213793104,0.0
B,2020-05-15 22:15:00,2020-05-15,22:15:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,28.324165,26.87666233333333,0.0
B,2020-05-15 22:30:00,2020-05-15,22:30:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,28.22888173333333,26.848583,0.0
B,2020-05-15 22:45:00,2020-05-15,22:45:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,28.145526758620687,26.78983489655172,0.0
B,2020-05-15 23:00:00,2020-05-15,23:00:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,27.70949446428571,26.52979492857143,0.0
B,2020-05-15 23:30:00,2020-05-15,23:30:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,26.95176844444444,25.081197222222222,0.0
B,2020-05-15 23:45:00,2020-05-15,23:45:00,sensor 38,0.0,0.0,9574.0,0.0,2221536.0,0.0,26.75583189655173,24.81448375862069,0.0
B,2020-05-16 00:00:00,2020-05-16,00:00:00,sensor 38,0.0,0.0,0.0,-9574.0,2221536.0,0.0,26.52780646666667,24.43326406666667,0.0
B,2020-05-16 00:15:00,2020-05-16,00:15:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,26.687312620689656,24.52914206896552,0.0
B,2020-05-16 00:30:00,2020-05-16,00:30:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,26.633027833333333,24.68845123333333,0.0
B,2020-05-16 00:45:00,2020-05-16,00:45:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,26.676575733333333,24.88044036666667,0.0
B,2020-05-16 01:00:00,2020-05-16,01:00:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,26.44045593103448,24.55380875862069,0.0
B,2020-05-16 01:15:00,2020-05-16,01:15:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,26.193042,24.11722213333333,0.0
B,2020-05-16 01:30:00,2020-05-16,01:30:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,26.00338010344827,23.93489220689656,0.0
B,2020-05-16 01:45:00,2020-05-16,01:45:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,25.95458273333333,23.974197333333336,0.0
B,2020-05-16 02:00:00,2020-05-16,02:00:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,25.73270810344827,23.781227931034483,0.0
B,2020-05-16 02:15:00,2020-05-16,02:15:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,25.415572900000004,23.332380266666668,0.0
B,2020-05-16 02:30:00,2020-05-16,02:30:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,25.19277224137931,22.96086503448276,0.0
B,2020-05-16 02:45:00,2020-05-16,02:45:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,24.890646333333336,22.694644266666664,0.0
B,2020-05-16 03:00:00,2020-05-16,03:00:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,24.73890786666667,22.36363426666667,0.0
B,2020-05-16 03:15:00,2020-05-16,03:15:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,24.38789213793104,22.108074344827585,0.0
B,2020-05-16 03:30:00,2020-05-16,03:30:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,24.3363027,21.9420616,0.0
B,2020-05-16 03:45:00,2020-05-16,03:45:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,24.443725379310344,21.88146162068965,0.0
B,2020-05-16 04:00:00,2020-05-16,04:00:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,24.145103033333328,21.844981,0.0
B,2020-05-16 04:15:00,2020-05-16,04:15:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,23.826843103448272,21.78638127586208,0.0
B,2020-05-16 04:30:00,2020-05-16,04:30:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,23.926709899999995,21.9009552,0.0
B,2020-05-16 04:45:00,2020-05-16,04:45:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,23.850604333333333,21.746985866666662,0.0
B,2020-05-16 05:00:00,2020-05-16,05:00:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,23.555944965517245,21.469423448275865,0.0
B,2020-05-16 05:15:00,2020-05-16,05:15:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,23.608172666666665,21.290091866666668,0.0
B,2020-05-16 05:30:00,2020-05-16,05:30:00,sensor 38,0.0,0.0,0.0,0.0,2221536.0,0.0,23.65812755172413,21.13980431034483,0.0
B,2020-05-16 05:45:00,2020-05-16,05:45:00,sensor 38,0.0,0.0,0.0,0.0,2062854.8571428573,-158681.14285714272,23.7527953,21.5181203,0.001471635056
B,2020-05-16 06:00:00,2020-05-16,06:00:00,sensor 38,14.926666666666668,14.406666666666666,1.2,1.2,2221537.2,158682.3428571429,24.044604566666663,22.218803,0.0130386867233333
B,2020-05-16 06:15:00,2020-05-16,06:15:00,sensor 38,48.52666666666666,46.940000000000005,8.8,7.6,2221544.8000000003,7.600000000093132,23.96737555172413,22.68291920689656,0.0351802419310345
B,2020-05-16 06:30:00,2020-05-16,06:30:00,sensor 38,88.49333333333331,85.95333333333333,25.33333333333333,16.533333333333328,2221561.333333333,16.533333332743496,24.587146,23.915494766666665,0.0609255881666666
B,2020-05-16 06:45:00,2020-05-16,06:45:00,sensor 38,130.6266666666667,127.32,52.333333333333336,27.000000000000007,2221588.333333333,27.0,25.354185862068967,25.459055931034484,0.0875569148620689
B,2020-05-16 07:00:00,2020-05-16,07:00:00,sensor 38,174.16666666666669,170.71333333333334,89.73333333333335,37.40000000000001,2221625.7333333334,37.40000000037253,25.97149146666667,27.4219574,0.1271157612
B,2020-05-16 07:15:00,2020-05-16,07:15:00,sensor 38,260.7714285714286,256.00000000000006,138.92857142857142,49.19523809523807,2221674.9285714286,49.19523809524253,26.566503000000004,28.13256420689656,0.1977868686206896
B,2020-05-16 07:30:00,2020-05-16,07:30:00,sensor 38,400.21333333333337,393.0133333333334,220.66666666666663,81.73809523809521,2221756.6666666665,81.7380952378735,27.20900983333333,28.955779966666665,0.3151637090000001
B,2020-05-16 07:45:00,2020-05-16,07:45:00,sensor 38,386.88,379.9,320.06666666666666,99.40000000000003,2221856.066666668,99.40000000130384,27.765504866666664,34.27935109999999,0.3058852646666667
B,2020-05-16 08:00:00,2020-05-16,08:00:00,sensor 38,567.9066666666665,556.4466666666666,435.5999999999999,115.53333333333325,2221971.6,115.53333333227783,28.175339344827588,37.61465024137932,0.4404601989655171
B,2020-05-16 08:15:00,2020-05-16,08:15:00,sensor 38,641.1000000000001,627.9142857142859,579.5000000000001,143.9000000000002,2222115.5,143.89999999990687,29.1131897,42.300315966666666,0.4899591566666666
B,2020-05-16 08:30:00,2020-05-16,08:30:00,sensor 38,725.2533333333334,709.9866666666668,744.1999999999998,164.6999999999997,2222280.2,164.70000000018626,29.58924068965517,45.436127724137926,0.5499689682758621
B,2020-05-16 08:45:00,2020-05-16,08:45:00,sensor 38,771.0933333333332,754.6666666666665,929.8,185.6000000000001,2222465.8,185.59999999962747,30.2332306,47.4030934,0.5789609316666666
B,2020-05-16 09:00:00,2020-05-16,09:00:00,sensor 38,871.2333333333335,852.1733333333334,1133.0666666666666,203.26666666666665,2222669.066666667,203.26666666707024,30.441318862068968,48.825895,0.6565032462068967
B,2020-05-16 09:15:00,2020-05-16,09:15:00,sensor 38,937.3333333333331,916.4933333333332,1358.7333333333331,225.6666666666665,2222894.7333333334,225.66666666651145,31.131299866666662,51.06770406666666,0.7055703729999999
B,2020-05-16 09:30:00,2020-05-16,09:30:00,sensor 38,992.907142857143,970.5071428571428,1587.071428571429,228.33809523809575,2223123.071428572,228.3380952384323,31.737163266666663,54.30058103333333,0.7526609196666668
B,2020-05-16 09:45:00,2020-05-16,09:45:00,sensor 38,1042.513333333333,1018.5133333333332,1834.3333333333333,247.2619047619044,2223370.333333333,247.2619047611952,32.11526058620689,56.264713862068966,0.7908359968965514
B,2020-05-16 10:00:00,2020-05-16,10:00:00,sensor 38,1086.62,1060.1733333333334,2095.333333333333,260.9999999999998,2223631.333333333,261.0,32.42292273333334,56.885681000000005,0.821054863
B,2020-05-16 10:15:00,2020-05-16,10:15:00,sensor 38,1124.8533333333332,1096.7333333333336,2368.1333333333328,272.7999999999997,2223904.1333333333,272.8000000002794,32.974314482758615,58.694732793103455,0.850826361724138
B,2020-05-16 10:30:00,2020-05-16,10:30:00,sensor 38,1183.62,1154.0266666666664,2655.4,287.26666666666733,2224191.4000000004,287.26666666707024,33.75172126666666,59.498480466666656,0.8944378663333334
B,2020-05-16 10:45:00,2020-05-16,10:45:00,sensor 38,1176.0214285714285,1146.607142857143,2933.642857142858,278.2428571428577,2224469.6428571423,278.2428571418859,33.87341937931034,59.90787155172414,0.8842393555172413
B,2020-05-16 11:00:00,2020-05-16,11:00:00,sensor 38,1216.1,1185.6933333333332,3225.6,291.9571428571421,2224761.6,291.9571428578347,34.151093499999995,61.63474146666668,0.9198567633333332
B,2020-05-16 11:15:00,2020-05-16,11:15:00,sensor 38,1229.4133333333336,1198.6733333333332,3522.0000000000005,296.40000000000055,2225058.0,296.39999999990687,34.838311733333335,62.845888866666655,0.930322056
B,2020-05-16 11:30:00,2020-05-16,11:30:00,sensor 38,943.98,920.3733333333332,3827.066666666667,305.0666666666666,2225363.066666668,305.0666666678153,34.8309061724138,63.092098931034485,0.9810386655172416
B,2020-05-16 11:45:00,2020-05-16,11:45:00,sensor 38,0.0,0.0,3921.0,93.93333333333294,2225457.0,93.9333333321847,35.47820933333332,63.82718396666667,0.9896192403333331
B,2020-05-16 12:00:00,2020-05-16,12:00:00,sensor 38,0.0,0.0,3921.0,0.0,2225457.0,0.0,36.231302137931024,66.0162788275862,0.9797943403448274
B,2020-05-16 12:15:00,2020-05-16,12:15:00,sensor 38,0.0,0.0,3921.0,0.0,2225457.0,0.0,36.358955866666655,62.1692596,0.6037395006666664
B,2020-05-16 12:30:00,2020-05-16,12:30:00,sensor 38,0.0,0.0,3921.0,0.0,2225457.0,0.0,35.73488673333333,55.99414356666667,0.731962184
B,2020-05-16 12:45:00,2020-05-16,12:45:00,sensor 38,0.0,0.0,3921.0,0.0,2225457.0,0.0,35.67410289655172,53.97351393103448,0.4870487120689654
B,2020-05-16 13:00:00,2020-05-16,13:00:00,sensor 38,0.0,0.0,3921.0,0.0,2225457.0,0.0,35.51978066666666,53.70854493333333,0.70216736
B,2020-05-16 13:15:00,2020-05-16,13:15:00,sensor 38,0.0,0.0,3921.0,0.0,2225457.0,0.0,35.95901182758621,54.6805472413793,0.6825979027586205
