LOCATION,DATE_TIME,DATE,TIME,SENSOR_ID,DC_POWER,AC_POWER,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
A,2020-05-15 09:15:00,2020-05-15,09:15:00,sensor 36,5795.0,567.8125,925.25,180.1071429,7017757.25,180.10699999984354,27.98836207142857,46.6177065,0.3448840357142857
A,2020-05-15 09:30:00,2020-05-15,09:30:00,sensor 36,3561.571429,349.8714286,1029.285714,104.0357140000001,7017861.286,104.03600000031292,27.516727866666667,39.136326,0.2492484
A,2020-05-15 09:45:00,2020-05-15,09:45:00,sensor 36,7483.375,732.5,1154.125,124.8392859999999,7017986.125,124.83899999968708,27.450107666666668,40.93057693333333,0.5412059773333334
A,2020-05-15 10:00:00,2020-05-15,10:00:00,sensor 36,9505.285714,928.9285714,1395.0,240.875,7018227.0,240.875,28.632191866666663,52.5477356,0.670675372
A,2020-05-15 10:15:00,2020-05-15,10:15:00,sensor 36,8947.125,874.1625,1574.75,179.75,7018406.75,179.75,28.768912733333337,47.633738,0.5722834766666666
A,2020-05-15 10:30:00,2020-05-15,10:30:00,sensor 36,6573.285714,643.7571429,1774.285714,199.5357140000001,7018606.286,199.53600000031287,29.35144260000001,49.249723266666656,0.4551483833333333
A,2020-05-15 10:45:00,2020-05-15,10:45:00,sensor 36,4994.625,489.6625,1917.625,143.3392859999999,7018749.625,143.33899999968708,28.854707866666665,44.048325600000005,0.3619616539999999
A,2020-05-15 11:00:00,2020-05-15,11:00:00,sensor 36,9636.285714,941.3857143,2088.714286,171.0892859999999,7018920.714,171.08899999968708,29.410819333333336,47.68545339999999,0.6365608813333332
A,2020-05-15 11:15:00,2020-05-15,11:15:00,sensor 36,7676.25,750.875,2305.375,216.6607140000001,7019137.375,216.66100000031287,30.21606228571428,50.006988571428565,0.5857872135714286
A,2020-05-15 11:30:00,2020-05-15,11:30:00,sensor 36,6705.285714,656.5714286,2483.428571,178.05357099999992,7019315.429,178.05399999953806,30.2870728,49.8413636,0.5570693833333333
A,2020-05-15 11:45:00,2020-05-15,11:45:00,sensor 36,6771.375,663.075,2640.0,156.57142900000008,7019472.0,156.57100000046194,30.811049333333333,47.8363832,0.4679868693333333
A,2020-05-15 12:00:00,2020-05-15,12:00:00,sensor 36,6353.428571,622.3,2826.857143,186.85714300000015,7019658.857,186.85699999984357,31.305375066666663,49.183583533333326,0.5149625866666667
A,2020-05-15 12:15:00,2020-05-15,12:15:00,sensor 36,9485.625,927.275,3015.5,188.64285699999985,7019847.5,188.6430000001565,31.50729773333333,49.84449266666666,0.7878660286666666
A,2020-05-15 12:30:00,2020-05-15,12:30:00,sensor 36,8004.714286,782.5571429,3254.285714,238.7857140000001,7020086.286,238.78600000031287,32.147684733333335,52.35325513333333,0.6492476293333334
A,2020-05-15 12:45:00,2020-05-15,12:45:00,sensor 36,10235.14286,1000.271429,3455.857143,201.57142900000008,7020287.857,201.5709999995306,32.39142040000001,50.631239933333326,0.761243312
A,2020-05-15 13:00:00,2020-05-15,13:00:00,sensor 36,5876.625,575.8125,3657.125,201.26785699999985,7020489.125,201.2680000001565,32.622796071428574,49.610767714285714,0.4160351014285714
A,2020-05-15 13:15:00,2020-05-15,13:15:00,sensor 36,6686.571429,654.9428571,3814.428571,157.30357099999992,7020646.429,157.30399999953806,32.49706446666666,47.01116133333333,0.489243946
A,2020-05-15 13:30:00,2020-05-15,13:30:00,sensor 36,7896.75,773.0125,3991.875,177.44642900000008,7020823.875,177.44600000046194,32.52462140000001,46.66986293333333,0.574561224
A,2020-05-15 13:45:00,2020-05-15,13:45:00,sensor 36,7659.428571,749.8571429,4187.571429,195.69642899999965,7021019.571,195.69600000046196,32.67847086666667,47.516884133333335,0.560985624
A,2020-05-15 14:00:00,2020-05-15,14:00:00,sensor 36,10015.125,979.2,4399.75,212.1785710000004,7021231.75,212.1789999995381,33.763185400000005,49.80390433333333,0.7350834633333333
A,2020-05-15 14:15:00,2020-05-15,14:15:00,sensor 36,11884.28571,1159.571429,4668.714286,268.9642860000004,7021500.714,268.9639999996871,34.13076993333335,55.030613,0.8936614913333333
A,2020-05-15 14:30:00,2020-05-15,14:30:00,sensor 36,6043.125,591.7875,4907.75,239.03571399999964,7021739.75,239.03600000031287,34.08138426666667,54.51913673333334,0.466788824
A,2020-05-15 14:45:00,2020-05-15,14:45:00,sensor 36,7735.857143,757.0714286,5057.285714,149.53571399999964,7021889.286,149.53600000031292,33.69572221428571,47.618194642857134,0.5421384957142857
A,2020-05-15 15:00:00,2020-05-15,15:00:00,sensor 36,5553.375,544.475,5222.875,165.58928600000036,7022054.875,165.58899999968708,33.89057606666666,46.02908119999999,0.3988885433333333
A,2020-05-15 15:15:00,2020-05-15,15:15:00,sensor 36,6338.857143,620.9,5371.714286,148.83928600000036,7022203.714,148.83899999968708,34.043744000000004,44.28609193333333,0.4472921486666666
A,2020-05-15 15:30:00,2020-05-15,15:30:00,sensor 36,7472.125,731.5125,5539.625,167.91071399999964,7022371.625,167.91100000031292,34.40285233333333,46.7442812,0.5651963973333332
A,2020-05-15 15:45:00,2020-05-15,15:45:00,sensor 36,4614.428571,452.3857143,5674.285714,134.66071399999964,7022506.286,134.66100000031292,34.430942666666674,43.9206158,0.3462306933333333
A,2020-05-15 16:00:00,2020-05-15,16:00:00,sensor 36,5007.5,491.2,5812.625,138.33928600000036,7022644.625,138.33899999968708,34.38115033333334,43.332853333333325,0.3581823699999999
A,2020-05-15 16:15:00,2020-05-15,16:15:00,sensor 36,4719.428571,463.0285714,5920.857143,108.23214300000018,7022752.857,108.23199999984354,34.12625693333333,41.007431933333336,0.3288961193333332
A,2020-05-15 16:30:00,2020-05-15,16:30:00,sensor 36,4892.571429,479.7571429,6036.142857,115.28571399999964,7022868.143,115.28600000031292,34.35660993333333,41.28059066666666,0.344954196
A,2020-05-15 16:45:00,2020-05-15,16:45:00,sensor 36,3680.625,361.725,6141.75,105.60714300000018,7022973.75,105.60699999984354,33.86159653333333,39.419075933333325,0.260346758
A,2020-05-15 17:00:00,2020-05-15,17:00:00,sensor 36,2334.714286,229.0285714,6216.571429,74.82142899999963,7023048.571,74.82100000046194,33.443313571428575,36.82670364285714,0.1668127414285714
A,2020-05-15 17:15:00,2020-05-15,17:15:00,sensor 36,2332.0,228.6875,6275.0,58.428571000000375,7023107.0,58.428999999538064,33.30025473333334,35.852207400000005,0.1738986373333333
A,2020-05-15 17:30:00,2020-05-15,17:30:00,sensor 36,1196.5,116.6,6313.5,38.5,7023145.5,38.5,33.03212220000001,34.3384004,0.08716189
A,2020-05-15 17:45:00,2020-05-15,17:45:00,sensor 36,518.0,50.1125,6334.875,21.375,7023166.875,21.375,32.311871133333334,31.54853933333333,0.0384030336
A,2020-05-15 18:00:00,2020-05-15,18:00:00,sensor 36,291.2857143,28.14285714,6345.142857,10.267856999999822,7023177.143,10.268000000156462,31.13241364285714,30.225331,0.0225449364285714
A,2020-05-15 18:15:00,2020-05-15,18:15:00,sensor 36,96.57142857,9.314285714,6349.142857,4.0,7023181.143,4.0,29.243110933333337,28.6825074,0.00914994484
A,2020-05-15 18:30:00,2020-05-15,18:30:00,sensor 36,0.0,0.0,6350.0,0.8571430000001783,7023182.0,0.8569999998435378,28.495518,27.285992266666668,0.001841024544
A,2020-05-15 18:45:00,2020-05-15,18:45:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,27.8840638,25.96194653333333,0.0
A,2020-05-15 19:00:00,2020-05-15,19:00:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,27.455975400000003,25.38531306666667,0.0
A,2020-05-15 19:15:00,2020-05-15,19:15:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,27.0975484,25.200846400000003,0.0
A,2020-05-15 19:30:00,2020-05-15,19:30:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,27.01870113333333,25.745267733333336,0.00012538276
A,2020-05-15 19:45:00,2020-05-15,19:45:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,23.787237466666667,22.5114056,0.000100219904
A,2020-05-15 20:00:00,2020-05-15,20:00:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.66317964285714,20.29072571428572,0.0
A,2020-05-15 20:15:00,2020-05-15,20:15:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,23.412097066666668,20.736596666666667,0.0
A,2020-05-15 20:30:00,2020-05-15,20:30:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.30098866666667,20.375416933333337,0.0
A,2020-05-15 20:45:00,2020-05-15,20:45:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.0374816,20.312805133333327,0.0
A,2020-05-15 21:00:00,2020-05-15,21:00:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.168518066666667,20.6512674,0.0
A,2020-05-15 21:15:00,2020-05-15,21:15:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.1193604,20.632086200000003,0.0
A,2020-05-15 21:30:00,2020-05-15,21:30:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.221250333333334,20.75869966666667,0.0
A,2020-05-15 21:45:00,2020-05-15,21:45:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.236828466666665,20.914416666666668,0.0
A,2020-05-15 22:00:00,2020-05-15,22:00:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.22185842857143,20.895703928571425,0.0
A,2020-05-15 22:15:00,2020-05-15,22:15:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.149312533333333,20.732185866666665,0.0
A,2020-05-15 22:30:00,2020-05-15,22:30:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.104713866666668,20.82985206666667,0.0
A,2020-05-15 22:45:00,2020-05-15,22:45:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.057079933333338,21.072275666666663,0.0
A,2020-05-15 23:00:00,2020-05-15,23:00:00,sensor 36,0.0,0.0,6350.0,0.0,7023182.0,0.0,22.23601830769231,21.241316538461536,0.0
A,2020-05-16 02:00:00,2020-05-16,02:00:00,sensor 36,0.0,0.0,0.0,-6350.0,7023182.0,0.0,21.68216,20.072144,0.0
A,2020-05-16 02:15:00,2020-05-16,02:15:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.6884114,19.9192038,0.0
A,2020-05-16 02:30:00,2020-05-16,02:30:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.510408533333337,19.59269193333333,0.0
A,2020-05-16 02:45:00,2020-05-16,02:45:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.496287,19.6248698,0.0
A,2020-05-16 03:00:00,2020-05-16,03:00:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.6459126,20.065205933333328,0.0
A,2020-05-16 03:15:00,2020-05-16,03:15:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.674314200000005,20.11216013333333,0.0
A,2020-05-16 03:30:00,2020-05-16,03:30:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.73142093333333,20.351884,0.0
A,2020-05-16 03:45:00,2020-05-16,03:45:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.78016573333333,20.50589406666667,0.0
A,2020-05-16 04:00:00,2020-05-16,04:00:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.85855535714285,20.81391042857143,0.0
A,2020-05-16 04:15:00,2020-05-16,04:15:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.89991073333333,20.712640333333333,0.0
A,2020-05-16 04:30:00,2020-05-16,04:30:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.92704853333333,20.72603773333333,0.0
A,2020-05-16 04:45:00,2020-05-16,04:45:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,22.028684400000003,20.796402866666664,0.0
A,2020-05-16 05:00:00,2020-05-16,05:00:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.93278,20.6822592,0.0
A,2020-05-16 05:15:00,2020-05-16,05:15:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.866251666666663,20.472369333333333,0.0
A,2020-05-16 05:30:00,2020-05-16,05:30:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.876585066666664,20.760192866666667,0.0
A,2020-05-16 05:45:00,2020-05-16,05:45:00,sensor 36,0.0,0.0,0.0,0.0,7023182.0,0.0,21.959989266666664,20.5434348,0.0001471694642
A,2020-05-16 06:00:00,2020-05-16,06:00:00,sensor 36,40.85714286,3.942857143,0.285714286,0.285714286,7023182.286,0.2860000003129244,21.9232375,20.25681407142857,0.0062059593785714
A,2020-05-16 06:15:00,2020-05-16,06:15:00,sensor 36,336.5,32.55,4.625,4.339285714,7023186.625,4.338999999687076,21.860400400000003,20.4303872,0.0236337368666666
A,2020-05-16 06:30:00,2020-05-16,06:30:00,sensor 36,702.8571429,68.14285714,16.85714286,12.23214286,7023198.857,12.231999999843538,21.985833666666664,21.195638,0.0495149681333333
A,2020-05-16 06:45:00,2020-05-16,06:45:00,sensor 36,1129.5,109.825,39.375,22.51785714,7023221.375,22.518000000156466,22.13967073333333,22.189410333333328,0.0792696434666666
A,2020-05-16 07:00:00,2020-05-16,07:00:00,sensor 36,1555.142857,151.9428571,72.14285714,32.767857140000004,7023254.143,32.76800000015646,22.45271393333333,23.1112346,0.1090379683333333
A,2020-05-16 07:15:00,2020-05-16,07:15:00,sensor 36,1949.142857,191.0571429,111.7142857,39.57142856,7023293.714,39.57099999953061,22.6524518,24.241701266666663,0.1381154516666666
A,2020-05-16 07:30:00,2020-05-16,07:30:00,sensor 36,2453.625,240.6125,165.5,53.7857143,7023347.5,53.78600000031293,22.97513853333333,25.668487533333334,0.1741175246666666
A,2020-05-16 07:45:00,2020-05-16,07:45:00,sensor 36,3392.714286,333.4428571,235.5714286,70.07142859999999,7023417.571,70.07100000046194,23.38855407142857,27.937476071428577,0.2436428057142857
A,2020-05-16 08:00:00,2020-05-16,08:00:00,sensor 36,4157.5,408.45,328.875,93.3035714,7023510.875,93.30399999953806,23.8905234,30.79129613333333,0.2980529893333333
A,2020-05-16 08:15:00,2020-05-16,08:15:00,sensor 36,4707.857143,461.7571429,437.5714286,108.6964286,7023619.571,108.69600000046194,24.42785433333333,33.0092104,0.3386504113333334
A,2020-05-16 08:30:00,2020-05-16,08:30:00,sensor 36,5943.625,582.3625,569.75,132.1785714,7023751.75,132.17899999953806,25.166898466666662,36.606188800000005,0.4275489526666667
A,2020-05-16 08:45:00,2020-05-16,08:45:00,sensor 36,6466.857143,633.5142857,724.8571429,155.1071429,7023906.857,155.10699999984354,25.757175666666665,38.892010733333336,0.4700814853333333
A,2020-05-16 09:00:00,2020-05-16,09:00:00,sensor 36,6349.875,622.1125,882.75,157.8928571,7024064.75,157.89300000015646,25.999422266666667,38.70590013333334,0.4611857686666666
A,2020-05-16 09:15:00,2020-05-16,09:15:00,sensor 36,5845.428571,572.8,1029.571429,146.82142900000008,7024211.571,146.82100000046194,26.297007333333337,39.343784466666655,0.41958991
A,2020-05-16 09:30:00,2020-05-16,09:30:00,sensor 36,5952.25,583.2625,1173.375,143.80357099999992,7024355.375,143.80399999953806,26.59366866666667,39.879952333333335,0.420493884
A,2020-05-16 09:45:00,2020-05-16,09:45:00,sensor 36,7221.142857,707.0714286,1329.142857,155.76785700000005,7024511.143,155.76800000015646,27.030969466666665,41.825665333333326,0.5405936786666665
A,2020-05-16 10:00:00,2020-05-16,10:00:00,sensor 36,6943.75,679.9625,1517.125,187.98214299999995,7024699.125,187.98199999984357,27.611354533333337,46.072651933333326,0.491453022
A,2020-05-16 10:15:00,2020-05-16,10:15:00,sensor 36,6710.0,657.1428571,1671.0,153.875,7024853.0,153.875,27.93121328571429,44.468571,0.4697288307142857
A,2020-05-16 10:30:00,2020-05-16,10:30:00,sensor 36,8981.625,878.6125,1867.0,196.0,7025049.0,196.0,28.2829874,48.962665,0.654436842
A,2020-05-16 10:45:00,2020-05-16,10:45:00,sensor 36,7484.0,732.7142857,2080.571429,213.57142900000008,7025262.571,213.57100000046196,28.78232633333333,50.154118,0.5955213746666665
A,2020-05-16 11:00:00,2020-05-16,11:00:00,sensor 36,7537.142857,737.8142857,2255.0,174.42857099999992,7025437.0,174.42899999953806,29.1554974,49.15606886666666,0.5752638966666666
A,2020-05-16 11:15:00,2020-05-16,11:15:00,sensor 36,7728.25,756.5,2446.75,191.75,7025628.75,191.75,29.3643758,48.12385466666667,0.5423748746666666
A,2020-05-16 11:30:00,2020-05-16,11:30:00,sensor 36,7149.142857,700.0,2631.0,184.25,7025813.0,184.25,29.6892496,46.51825533333333,0.4934305533333333
A,2020-05-16 11:45:00,2020-05-16,11:45:00,sensor 36,8922.0,872.8125,2817.0,186.0,7025999.0,186.0,29.8473918,47.0438902,0.62278731
A,2020-05-16 12:00:00,2020-05-16,12:00:00,sensor 36,8784.714286,859.4428571,3033.571429,216.57142900000008,7026215.571,216.57100000046196,30.089862066666665,50.091819333333326,0.6620043019999999
A,2020-05-16 12:15:00,2020-05-16,12:15:00,sensor 36,7275.375,712.3375,3243.625,210.05357099999992,7026425.625,210.0539999995381,30.376898714285712,48.67528185714285,0.5404251285714285
A,2020-05-16 12:30:00,2020-05-16,12:30:00,sensor 36,10483.28571,1024.728571,3451.571429,207.94642900000008,7026633.571,207.94600000046196,30.8864686,50.44957046666666,0.76711941
A,2020-05-16 12:45:00,2020-05-16,12:45:00,sensor 36,11461.125,1118.8625,3720.75,269.1785709999999,7026902.75,269.17899999953806,31.2210448,54.23274553333334,0.8122406413333334
A,2020-05-16 13:00:00,2020-05-16,13:00:00,sensor 36,8167.0,799.2,3982.142857,261.3928569999998,7027164.143,261.39300000015646,31.31397713333333,52.8518024,0.636164586
A,2020-05-16 13:15:00,2020-05-16,13:15:00,sensor 36,10916.625,1066.5875,4225.125,242.98214300000015,7027407.125,242.98199999984357,31.66299653333333,52.0534832,0.7332435986666667
A,2020-05-16 13:30:00,2020-05-16,13:30:00,sensor 36,8671.285714,848.3,4464.857143,239.73214300000015,7027646.857,239.73199999984357,31.617256666666663,49.747872,0.5838647386666667
A,2020-05-16 13:45:00,2020-05-16,13:45:00,sensor 36,7154.125,700.425,4650.5,185.64285699999985,7027832.5,185.6430000001565,31.3661072,47.2997298,0.5023924839999999
A,2020-05-16 14:00:00,2020-05-16,14:00:00,sensor 36,6220.857143,609.4428571,4824.285714,173.78571399999964,7028006.286,173.78600000031292,31.42362873333333,46.57489593333333,0.435684946
A,2020-05-16 14:15:00,2020-05-16,14:15:00,sensor 36,8500.75,831.7875,4996.875,172.58928600000036,7028178.875,172.58899999968708,31.98976833333333,47.82889013333333,0.5959771373333332
A,2020-05-16 14:30:00,2020-05-16,14:30:00,sensor 36,7621.0,746.0857143,5203.571429,206.69642899999965,7028385.571,206.69600000046196,32.24326421428572,48.35548621428571,0.5345009864285714
A,2020-05-16 14:45:00,2020-05-16,14:45:00,sensor 36,7456.857143,730.0857143,5372.428571,168.85714200000075,7028554.429,168.85799999907613,32.3501976,46.20359726666666,0.5149644066666667
A,2020-05-16 15:00:00,2020-05-16,15:00:00,sensor 36,7248.625,709.8,5556.25,183.82142899999965,7028738.25,183.82100000046196,32.436879733333335,45.77020906666667,0.5036263826666665
A,2020-05-16 15:15:00,2020-05-16,15:15:00,sensor 36,5952.571429,583.2285714,5723.857143,167.60714300000018,7028905.857,167.60699999984354,32.52414946666667,45.840537533333325,0.419735824
A,2020-05-16 15:30:00,2020-05-16,15:30:00,sensor 36,5062.5,496.3125,5856.125,132.26785699999982,7029038.125,132.26800000015646,32.328025399999994,43.170092666666655,0.349962358
A,2020-05-16 15:45:00,2020-05-16,15:45:00,sensor 36,3876.571429,380.9428571,5966.0,109.875,7029148.0,109.875,32.103391466666665,39.814438866666656,0.261408532
A,2020-05-16 16:00:00,2020-05-16,16:00:00,sensor 36,3378.125,332.125,6054.375,88.375,7029236.375,88.375,32.029101733333334,37.712012,0.2276812526666666
A,2020-05-16 16:15:00,2020-05-16,16:15:00,sensor 36,2825.285714,277.1,6130.714286,76.33928600000036,7029312.714,76.33899999968708,31.9597596,36.301157466666666,0.191869824
A,2020-05-16 16:30:00,2020-05-16,16:30:00,sensor 36,2599.625,254.95,6197.875,67.16071399999964,7029379.875,67.16100000031292,31.90710457142857,35.77269607142857,0.1755969835714285
A,2020-05-16 16:45:00,2020-05-16,16:45:00,sensor 36,2209.142857,216.6142857,6256.428571,58.553571000000375,7029438.429,58.553999999538064,31.88745533333333,34.781236066666665,0.150128168
A,2020-05-16 17:00:00,2020-05-16,17:00:00,sensor 36,1964.375,192.55,6309.5,53.071428999999625,7029491.5,53.071000000461936,31.747082466666665,33.73915806666666,0.1337432077333333
A,2020-05-16 17:15:00,2020-05-16,17:15:00,sensor 36,1598.571429,156.3142857,6353.857143,44.35714300000018,7029535.857,44.35699999984354,31.540801866666666,32.74589640000001,0.109053603
A,2020-05-16 17:30:00,2020-05-16,17:30:00,sensor 36,1170.875,113.85,6387.75,33.89285699999982,7029569.75,33.89300000015646,31.300166866666668,31.599767866666667,0.0795873111333333
