DATE_TIME,DATE,TIME,SENSOR_ID,DC_POWER,AC_POWER,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 03:30:00,2020-05-15,03:30:00,sensor 29,0.0,0.0,0.0,0.0,593580025.0,0.0,26.078499333333333,24.801314366666663,0.0
2020-05-15 03:45:00,2020-05-15,03:45:00,sensor 29,0.0,0.0,0.0,0.0,593580025.0,0.0,26.00130396551724,24.60781744827586,0.0
2020-05-15 04:00:00,2020-05-15,04:00:00,sensor 29,0.0,0.0,0.0,0.0,593580025.0,0.0,25.6972106,24.626179,0.0
2020-05-15 04:15:00,2020-05-15,04:15:00,sensor 29,0.0,0.0,0.0,0.0,593580025.0,0.0,25.6277024137931,24.773145068965515,0.0
2020-05-15 04:30:00,2020-05-15,04:30:00,sensor 29,0.0,0.0,0.0,0.0,593580025.0,0.0,25.482045785714284,24.796690750000003,0.0
2020-05-15 04:45:00,2020-05-15,04:45:00,sensor 29,0.0,0.0,0.0,0.0,593580025.0,0.0,25.23093168965517,24.43690427586207,0.0
2020-05-15 05:00:00,2020-05-15,05:00:00,sensor 29,0.0,0.0,0.0,0.0,593580025.0,0.0,25.1175986,24.104579633333337,0.0
2020-05-15 05:15:00,2020-05-15,05:15:00,sensor 29,0.0,0.0,0.0,0.0,593580025.0,0.0,25.0918621,23.897232,0.0
2020-05-15 05:30:00,2020-05-15,05:30:00,sensor 29,0.0,0.0,0.0,0.0,593580025.0,0.0,24.916967827586213,23.83947131034483,0.0
2020-05-15 05:45:00,2020-05-15,05:45:00,sensor 29,0.0,0.0,0.0,0.0,593580025.0,0.0,24.741273799999995,23.7866618,0.002838054505
2020-05-15 06:00:00,2020-05-15,06:00:00,sensor 29,16.466666666666665,15.9,1.3333333333333337,1.3333333333333337,593580026.3333334,1.3333333730697632,24.74278656666667,24.07722983333333,0.0129619781466666
2020-05-15 06:15:00,2020-05-15,06:15:00,sensor 29,27.846666666666668,26.88,6.933333333333333,5.599999999999999,593580031.9333334,5.600000023841858,24.76391089655172,24.356189448275863,0.0210376687241379
2020-05-15 06:30:00,2020-05-15,06:30:00,sensor 29,63.25999999999999,61.29333333333333,17.200000000000003,10.26666666666667,593580042.2,10.266666650772097,24.7863229,24.548886100000004,0.042435399
2020-05-15 06:45:00,2020-05-15,06:45:00,sensor 29,166.97857142857143,163.32857142857142,42.285714285714285,25.08571428571428,593580067.2857143,25.08571422100067,25.04824510344827,25.746662,0.1034958783448276
2020-05-15 07:00:00,2020-05-15,07:00:00,sensor 29,314.08000000000004,308.5999999999999,100.93333333333334,58.64761904761905,593580125.9333334,58.647619128227234,25.6732025,28.67470703333333,0.1994504836666666
2020-05-15 07:15:00,2020-05-15,07:15:00,sensor 29,385.42,378.7466666666666,187.7333333333333,86.79999999999995,593580212.7333332,86.799999833107,26.076818,30.72550493103449,0.317665025862069
2020-05-15 07:30:00,2020-05-15,07:30:00,sensor 29,467.9933333333334,459.20666666666665,294.2,106.4666666666667,593580319.1999999,106.4666666984558,26.424239066666665,32.206803566666665,0.3829133633333333
2020-05-15 07:45:00,2020-05-15,07:45:00,sensor 29,560.8533333333332,549.6733333333333,422.13333333333327,127.93333333333328,593580447.1333334,127.93333351612092,27.12028751724138,34.59156220689654,0.4482866631034482
2020-05-15 08:00:00,2020-05-15,08:00:00,sensor 29,580.3,568.6785714285716,559.0,136.86666666666673,593580584.0,136.86666655540466,27.678970266666667,35.705856366666666,0.4550275753333332
2020-05-15 08:15:00,2020-05-15,08:15:00,sensor 29,658.86,645.3800000000001,707.2666666666665,148.26666666666654,593580732.2666667,148.2666666507721,27.953492333333333,36.78689773333334,0.509315263
2020-05-15 08:30:00,2020-05-15,08:30:00,sensor 29,751.5200000000001,735.7933333333333,879.1333333333333,171.8666666666668,593580904.1333333,171.86666667461395,28.526214655172414,38.617749482758605,0.5709116793103447
2020-05-15 08:45:00,2020-05-15,08:45:00,sensor 29,825.2600000000001,807.6666666666665,1078.8666666666666,199.73333333333323,593581103.8666667,199.7333333492279,29.31902146666665,40.738035900000014,0.6253999813333333
2020-05-15 09:00:00,2020-05-15,09:00:00,sensor 29,871.92,853.1400000000001,1286.4,207.53333333333356,593581311.4,207.5333333015442,29.572043620689648,41.47150403448277,0.6542055951724136
2020-05-15 09:15:00,2020-05-15,09:15:00,sensor 29,945.9333333333332,925.2,1510.1999999999998,223.79999999999973,593581535.2,223.8000000715256,30.09140723333333,43.4653736,0.7024373413333334
2020-05-15 09:30:00,2020-05-15,09:30:00,sensor 29,1011.4285714285716,988.9071428571428,1747.5714285714284,237.37142857142865,593581772.5714285,237.37142848968503,30.638658379310343,44.1451964137931,0.7566826427586206
2020-05-15 09:45:00,2020-05-15,09:45:00,sensor 29,1065.3933333333337,1041.3733333333334,1992.6666666666667,245.0952380952383,593582017.6666665,245.09523797035217,31.375120033333328,45.71952399999999,0.799745994
2020-05-15 10:00:00,2020-05-15,10:00:00,sensor 29,1109.6999999999998,1084.3266666666666,2264.266666666667,271.60000000000014,593582289.2666667,271.60000014305115,31.89209383333333,46.13117390000001,0.828095938
2020-05-15 10:15:00,2020-05-15,10:15:00,sensor 29,1168.3066666666668,1139.5533333333335,2544.8,280.5333333333333,593582569.8000001,280.5333334207535,32.43747986206897,47.14350827586208,0.8748338506896551
2020-05-15 10:30:00,2020-05-15,10:30:00,sensor 29,1206.7733333333333,1176.6,2837.5333333333333,292.7333333333331,593582862.5333333,292.7333332300186,33.07413526666666,48.6802898,0.9080560733333332
2020-05-15 10:45:00,2020-05-15,10:45:00,sensor 29,1245.0571428571427,1213.9214285714286,3132.928571428571,295.3952380952378,593583157.9285715,295.39523816108704,33.19247010344828,50.249560172413794,0.943352708275862
2020-05-15 11:00:00,2020-05-15,11:00:00,sensor 29,1262.0066666666664,1230.44,3429.0,296.0714285714289,593583454.0000001,296.07142865657806,33.46205666666668,51.61099133333334,0.9579001053333333
2020-05-15 11:15:00,2020-05-15,11:15:00,sensor 29,1275.853333333333,1243.9533333333334,3742.0,313.0,593583766.9999999,312.9999997615814,34.2517951724138,54.89430189655173,0.9704477541379308
2020-05-15 11:30:00,2020-05-15,11:30:00,sensor 29,1284.8866666666668,1252.746666666667,4061.0,319.0,593584085.9999999,319.0,34.651454666666666,56.08395293333334,0.987932009
2020-05-15 11:45:00,2020-05-15,11:45:00,sensor 29,1248.38,1217.1533333333334,4371.533333333334,310.53333333333376,593584396.5333334,310.5333335399628,35.15152596551724,55.593795275862064,0.9533445175862068
2020-05-15 12:00:00,2020-05-15,12:00:00,sensor 29,1256.4357142857143,1225.007142857143,4674.714285714284,303.18095238095066,593584699.7142857,303.18095231056213,35.16610503333333,57.4882405,0.9469201943333332
2020-05-15 12:15:00,2020-05-15,12:15:00,sensor 29,1282.8866666666668,1250.82,4974.066666666668,299.352380952384,593584999.0666667,299.35238099098206,36.37757096551724,57.58858162068966,0.977187623448276
2020-05-15 12:30:00,2020-05-15,12:30:00,sensor 29,1270.02,1238.2666666666669,5285.799999999999,311.73333333333085,593585310.8,311.7333332300186,35.96635756666666,58.8881528,0.9562375366666666
2020-05-15 12:45:00,2020-05-15,12:45:00,sensor 29,1272.013333333333,1240.4133333333332,5600.6,314.8000000000011,593585625.6,314.8000000715256,35.992946499999995,57.72948603333334,0.9790904166666669
2020-05-15 13:00:00,2020-05-15,13:00:00,sensor 29,1230.4733333333334,1199.7199999999998,5908.733333333334,308.1333333333332,593585933.7333332,308.1333332061768,36.45858144827585,60.389376793103445,0.9264382120689656
2020-05-15 13:15:00,2020-05-15,13:15:00,sensor 29,1220.9866666666665,1190.4733333333334,6207.400000000001,298.66666666666697,593586232.4000001,298.6666668653488,36.93956406666666,56.85950403333334,0.904246814
2020-05-15 13:30:00,2020-05-15,13:30:00,sensor 29,1229.7071428571426,1198.9499999999998,6501.285714285715,293.88571428571413,593586526.2857143,293.88571417331696,36.89079344827587,57.14867327586207,0.8954739062068966
2020-05-15 13:45:00,2020-05-15,13:45:00,sensor 29,1209.5866666666666,1179.4266666666667,6791.533333333334,290.2476190476191,593586816.5333333,290.2476190328598,36.614378066666674,52.980611200000006,0.8660270623333334
2020-05-15 14:00:00,2020-05-15,14:00:00,sensor 29,1172.18,1143.2733333333335,7081.199999999999,289.66666666666515,593587106.2,289.6666667461395,36.84276606896551,54.810004896551725,0.8379443868965518
2020-05-15 14:15:00,2020-05-15,14:15:00,sensor 29,1167.3066666666668,1138.7666666666669,7374.0,292.8000000000011,593587399.0,292.7999999523163,37.3528292,53.53894659999999,0.8261285799999998
2020-05-15 14:30:00,2020-05-15,14:30:00,sensor 29,986.2266666666668,964.22,7648.466666666667,274.46666666666715,593587673.4666666,274.4666665792465,37.268465866666666,51.3589315,0.6810660216666665
2020-05-15 14:45:00,2020-05-15,14:45:00,sensor 29,1016.3866666666668,993.6933333333332,7881.533333333335,233.06666666666752,593587906.5333334,233.06666684150696,37.21659834482757,49.36587620689655,0.68664654
2020-05-15 15:00:00,2020-05-15,15:00:00,sensor 29,934.5785714285716,914.1214285714284,8121.642857142858,240.10952380952315,593588146.6428572,240.10952377319336,37.115580266666655,50.190043166666655,0.6538071269999998
2020-05-15 15:15:00,2020-05-15,15:15:00,sensor 29,881.4866666666666,862.4133333333334,8341.866666666665,220.2238095238072,593588366.8666667,220.22380948066711,37.08661827586207,48.28441227586208,0.6051379079310345
2020-05-15 15:30:00,2020-05-15,15:30:00,sensor 29,656.88,643.4666666666666,8527.333333333334,185.46666666666897,593588552.3333333,185.4666665792465,36.626162833333325,45.371701266666655,0.4486365886666666
2020-05-15 15:45:00,2020-05-15,15:45:00,sensor 29,739.6533333333334,724.2266666666667,8703.800000000001,176.46666666666715,593588728.8,176.4666666984558,36.75573503333335,44.97519003333333,0.5056144153333334
2020-05-15 16:00:00,2020-05-15,16:00:00,sensor 29,667.0266666666668,653.3466666666668,8878.533333333331,174.73333333332994,593588903.5333333,174.7333333492279,36.754657551724144,45.037737517241375,0.4504635889655172
2020-05-15 16:15:00,2020-05-15,16:15:00,sensor 29,387.1714285714286,379.6571428571429,9013.857142857143,135.3238095238121,593589038.8571429,135.32380962371826,36.599552466666665,41.94711026666667,0.3271433133333333
2020-05-15 16:30:00,2020-05-15,16:30:00,sensor 29,443.15333333333336,435.1133333333333,9103.93333333333,90.07619047618756,593589128.9333334,90.07619047164916,36.25738223333334,40.564846766666655,0.2918783699999999
2020-05-15 16:45:00,2020-05-15,16:45:00,sensor 29,459.02,450.38000000000005,9216.533333333333,112.60000000000218,593589241.5333333,112.59999990463255,36.28795296551724,40.679581068965526,0.3002540158620689
2020-05-15 17:00:00,2020-05-15,17:00:00,sensor 29,305.05333333333334,299.60666666666674,9315.533333333333,99.0,593589340.5333334,99.00000011920928,36.00283696666666,39.219846633333326,0.203801124
2020-05-15 17:15:00,2020-05-15,17:15:00,sensor 29,197.62,193.71333333333328,9374.866666666663,59.3333333333303,593589399.8666667,59.33333325386048,35.6273375862069,37.1342668275862,0.1339985576206896
2020-05-15 17:30:00,2020-05-15,17:30:00,sensor 29,92.27857142857144,89.67857142857143,9412.42857142857,37.5619047619075,593589437.4285713,37.56190466880798,35.20957449999999,35.67895299999999,0.0668117974
2020-05-15 17:45:00,2020-05-15,17:45:00,sensor 29,39.84666666666666,38.52,9426.333333333332,13.904761904761472,593589451.3333333,13.904761910438538,34.73165155172415,34.005620655172415,0.0281551489655172
2020-05-15 18:00:00,2020-05-15,18:00:00,sensor 29,26.046666666666663,25.16,9434.266666666668,7.933333333336122,593589459.2666667,7.933333396911621,34.36776166666667,33.148010066666664,0.0178952295833333
2020-05-15 18:15:00,2020-05-15,18:15:00,sensor 29,16.406666666666663,15.833333333333336,9439.6,5.333333333332121,593589464.5999999,5.333333253860474,33.98528399999999,32.47362655172414,0.010471804437931
2020-05-15 18:30:00,2020-05-15,18:30:00,sensor 29,3.126666666666667,3.006666666666665,9442.0,2.399999999999636,593589467.0,2.400000095367432,33.545849633333326,31.703619466666662,0.0026849175524666
2020-05-15 18:45:00,2020-05-15,18:45:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,33.09357417241378,31.061414,0.0
2020-05-15 19:00:00,2020-05-15,19:00:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,32.57998866666667,30.368819166666665,0.0
2020-05-15 19:15:00,2020-05-15,19:15:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,32.106470551724136,29.570269413793103,0.0
2020-05-15 19:30:00,2020-05-15,19:30:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,31.78520906666667,29.3748617,0.0
2020-05-15 19:45:00,2020-05-15,19:45:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,31.505344758620687,28.92643162068965,0.0
2020-05-15 20:00:00,2020-05-15,20:00:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,31.4473155,28.39059036666666,0.0
2020-05-15 20:15:00,2020-05-15,20:15:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,30.79767863333333,27.45114633333333,0.0
2020-05-15 20:30:00,2020-05-15,20:30:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,30.55072879310345,27.475042827586208,0.0
2020-05-15 20:45:00,2020-05-15,20:45:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,31.04741058620689,29.370689551724137,0.0001204262175862
2020-05-15 21:00:00,2020-05-15,21:00:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,30.0076782,29.1692108,0.0
2020-05-15 21:15:00,2020-05-15,21:15:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,28.979583733333328,28.141885233333333,0.0
2020-05-15 21:30:00,2020-05-15,21:30:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,28.4271094137931,27.413927793103444,0.0
2020-05-15 21:45:00,2020-05-15,21:45:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,28.300552466666662,27.0304251,0.0
2020-05-15 22:00:00,2020-05-15,22:00:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,28.32985817241379,26.92777213793104,0.0
2020-05-15 22:15:00,2020-05-15,22:15:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,28.324165,26.87666233333333,0.0
2020-05-15 22:30:00,2020-05-15,22:30:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,28.22888173333333,26.848583,0.0
2020-05-15 22:45:00,2020-05-15,22:45:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,28.145526758620687,26.78983489655172,0.0
2020-05-15 23:00:00,2020-05-15,23:00:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,27.70949446428571,26.52979492857143,0.0
2020-05-15 23:30:00,2020-05-15,23:30:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,26.95176844444444,25.081197222222222,0.0
2020-05-15 23:45:00,2020-05-15,23:45:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,26.75583189655173,24.81448375862069,0.0
2020-05-16 00:00:00,2020-05-16,00:00:00,sensor 29,0.0,0.0,9442.0,0.0,593589467.0,0.0,26.52780646666667,24.43326406666667,0.0
2020-05-16 00:15:00,2020-05-16,00:15:00,sensor 29,0.0,0.0,0.0,-9442.0,593589467.0,0.0,26.687312620689656,24.52914206896552,0.0
2020-05-16 00:30:00,2020-05-16,00:30:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,26.633027833333333,24.68845123333333,0.0
2020-05-16 00:45:00,2020-05-16,00:45:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,26.676575733333333,24.88044036666667,0.0
2020-05-16 01:00:00,2020-05-16,01:00:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,26.44045593103448,24.55380875862069,0.0
2020-05-16 01:15:00,2020-05-16,01:15:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,26.193042,24.11722213333333,0.0
2020-05-16 01:30:00,2020-05-16,01:30:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,26.00338010344827,23.93489220689656,0.0
2020-05-16 01:45:00,2020-05-16,01:45:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,25.95458273333333,23.974197333333336,0.0
2020-05-16 02:00:00,2020-05-16,02:00:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,25.73270810344827,23.781227931034483,0.0
2020-05-16 02:15:00,2020-05-16,02:15:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,25.415572900000004,23.332380266666668,0.0
2020-05-16 02:30:00,2020-05-16,02:30:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,25.19277224137931,22.96086503448276,0.0
2020-05-16 02:45:00,2020-05-16,02:45:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,24.890646333333336,22.694644266666664,0.0
2020-05-16 03:00:00,2020-05-16,03:00:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,24.73890786666667,22.36363426666667,0.0
2020-05-16 03:15:00,2020-05-16,03:15:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,24.38789213793104,22.108074344827585,0.0
2020-05-16 03:30:00,2020-05-16,03:30:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,24.3363027,21.9420616,0.0
2020-05-16 03:45:00,2020-05-16,03:45:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,24.443725379310344,21.88146162068965,0.0
2020-05-16 04:00:00,2020-05-16,04:00:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,24.145103033333328,21.844981,0.0
2020-05-16 04:15:00,2020-05-16,04:15:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,23.826843103448272,21.78638127586208,0.0
2020-05-16 04:30:00,2020-05-16,04:30:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,23.926709899999995,21.9009552,0.0
2020-05-16 04:45:00,2020-05-16,04:45:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,23.850604333333333,21.746985866666662,0.0
2020-05-16 05:00:00,2020-05-16,05:00:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,23.555944965517245,21.469423448275865,0.0
2020-05-16 05:15:00,2020-05-16,05:15:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,23.608172666666665,21.290091866666668,0.0
2020-05-16 05:30:00,2020-05-16,05:30:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,23.65812755172413,21.13980431034483,0.0
2020-05-16 05:45:00,2020-05-16,05:45:00,sensor 29,0.0,0.0,0.0,0.0,593589467.0,0.0,23.7527953,21.5181203,0.001471635056
2020-05-16 06:00:00,2020-05-16,06:00:00,sensor 29,15.706666666666669,15.166666666666666,1.4,1.4,593589468.4,1.399999976158142,24.044604566666663,22.218803,0.0130386867233333
2020-05-16 06:15:00,2020-05-16,06:15:00,sensor 29,49.72666666666667,48.1,9.066666666666666,7.666666666666666,593589476.0666666,7.666666626930237,23.96737555172413,22.68291920689656,0.0351802419310345
2020-05-16 06:30:00,2020-05-16,06:30:00,sensor 29,89.09285714285714,86.4857142857143,25.57142857142857,16.504761904761903,593589492.5714288,16.504762172698975,24.587146,23.915494766666665,0.0609255881666666
2020-05-16 06:45:00,2020-05-16,06:45:00,sensor 29,129.8733333333333,126.40000000000002,51.333333333333336,25.761904761904766,593589518.3333333,25.76190447807312,25.354185862068967,25.459055931034484,0.0875569148620689
2020-05-16 07:00:00,2020-05-16,07:00:00,sensor 29,170.02,166.63333333333333,88.53333333333333,37.2,593589555.5333334,37.200000166893005,25.97149146666667,27.4219574,0.1271157612
2020-05-16 07:15:00,2020-05-16,07:15:00,sensor 29,260.58000000000004,255.78666666666663,138.99999999999997,50.46666666666664,593589606.0,50.46666657924652,26.566503000000004,28.13256420689656,0.1977868686206896
2020-05-16 07:30:00,2020-05-16,07:30:00,sensor 29,396.85333333333335,389.9266666666666,222.46666666666664,83.46666666666667,593589689.4666667,83.46666669845581,27.20900983333333,28.955779966666665,0.3151637090000001
2020-05-16 07:45:00,2020-05-16,07:45:00,sensor 29,417.3285714285714,409.57142857142856,323.99999999999994,101.5333333333333,593589791.0,101.5333333015442,27.765504866666664,34.27935109999999,0.3058852646666667
2020-05-16 08:00:00,2020-05-16,08:00:00,sensor 29,533.3733333333333,522.9266666666665,431.8666666666666,107.86666666666667,593589898.8666668,107.86666679382324,28.175339344827588,37.61465024137932,0.4404601989655171
2020-05-16 08:15:00,2020-05-16,08:15:00,sensor 29,639.1000000000001,626.1000000000001,577.3999999999999,145.53333333333325,593590044.4,145.5333331823349,29.1131897,42.300315966666666,0.4899591566666666
2020-05-16 08:30:00,2020-05-16,08:30:00,sensor 29,721.54,706.5533333333333,748.0000000000001,170.60000000000025,593590214.9999999,170.59999990463257,29.58924068965517,45.436127724137926,0.5499689682758621
2020-05-16 08:45:00,2020-05-16,08:45:00,sensor 29,773.8133333333334,757.5333333333333,930.5333333333332,182.53333333333308,593590397.5333333,182.53333342075348,30.2332306,47.4030934,0.5789609316666666
2020-05-16 09:00:00,2020-05-16,09:00:00,sensor 29,865.1714285714288,846.5428571428571,1129.642857142857,199.10952380952392,593590596.6428571,199.10952377319336,30.441318862068968,48.825895,0.6565032462068967
2020-05-16 09:15:00,2020-05-16,09:15:00,sensor 29,920.52,900.4466666666667,1342.8666666666666,213.22380952380945,593590809.8666667,213.2238095998764,31.131299866666662,51.06770406666666,0.7055703729999999
2020-05-16 09:30:00,2020-05-16,09:30:00,sensor 29,981.8933333333332,960.18,1576.2666666666669,233.40000000000032,593591043.2666667,233.3999999761581,31.737163266666663,54.30058103333333,0.7526609196666668
2020-05-16 09:45:00,2020-05-16,09:45:00,sensor 29,1030.0266666666669,1006.98,1828.9333333333327,252.66666666666583,593591295.9333332,252.66666650772092,32.11526058620689,56.264713862068966,0.7908359968965514
2020-05-16 10:00:00,2020-05-16,10:00:00,sensor 29,1070.4333333333332,1046.2466666666671,2086.0,257.0666666666673,593591553.0000001,257.06666696071625,32.42292273333334,56.885681000000005,0.821054863
2020-05-16 10:15:00,2020-05-16,10:15:00,sensor 29,1124.45,1098.0857142857142,2349.571428571429,263.5714285714289,593591816.5714285,263.5714284181595,32.974314482758615,58.694732793103455,0.850826361724138
2020-05-16 10:30:00,2020-05-16,10:30:00,sensor 29,1168.7666666666669,1139.5533333333335,2624.8666666666672,275.29523809523835,593592091.8666666,275.2952380180359,33.75172126666666,59.498480466666656,0.8944378663333334
2020-05-16 10:45:00,2020-05-16,10:45:00,sensor 29,1172.0666666666666,1142.9933333333336,2910.333333333333,285.4666666666658,593592377.3333333,285.4666666984558,33.87341937931034,59.90787155172414,0.8842393555172413
2020-05-16 11:00:00,2020-05-16,11:00:00,sensor 29,1190.5333333333333,1160.7666666666664,3207.8666666666663,297.5333333333333,593592674.8666667,297.5333334207535,34.151093499999995,61.63474146666668,0.9198567633333332
2020-05-16 11:15:00,2020-05-16,11:15:00,sensor 29,1211.6571428571433,1181.357142857143,3489.357142857143,281.4904761904768,593592956.3571428,281.4904761314392,34.838311733333335,62.845888866666655,0.930322056
2020-05-16 11:30:00,2020-05-16,11:30:00,sensor 29,1262.8466666666668,1231.2666666666669,3788.3333333333335,298.9761904761904,593593255.3333334,298.9761905670166,34.8309061724138,63.092098931034485,0.9810386655172416
2020-05-16 11:45:00,2020-05-16,11:45:00,sensor 29,1269.24,1237.506666666667,4100.333333333334,312.00000000000045,593593567.3333334,312.0,35.47820933333332,63.82718396666667,0.9896192403333331
2020-05-16 12:00:00,2020-05-16,12:00:00,sensor 29,1046.3933333333332,1021.46,4405.4,305.0666666666657,593593872.4,305.0666666030884,36.231302137931024,66.0162788275862,0.9797943403448274
2020-05-16 12:15:00,2020-05-16,12:15:00,sensor 29,906.2333333333332,885.76,4625.066666666667,219.66666666666697,593594092.0666666,219.66666662693024,36.358955866666655,62.1692596,0.6037395006666664
2020-05-16 12:30:00,2020-05-16,12:30:00,sensor 29,975.9214285714284,953.7785714285716,4859.785714285715,234.71904761904807,593594326.7857144,234.7190477848053,35.73488673333333,55.99414356666667,0.731962184
2020-05-16 12:45:00,2020-05-16,12:45:00,sensor 29,801.2133333333335,784.0200000000001,5067.933333333334,208.14761904761963,593594534.9333332,208.14761877059937,35.67410289655172,53.97351393103448,0.4870487120689654
2020-05-16 13:00:00,2020-05-16,13:00:00,sensor 29,1073.0800000000002,1048.2866666666666,5298.6,230.6666666666661,593594765.6,230.6666668653488,35.51978066666666,53.70854493333333,0.70216736
2020-05-16 13:15:00,2020-05-16,13:15:00,sensor 29,1118.3933333333332,1092.1,5569.199999999999,270.59999999999854,593595036.1999999,270.59999990463257,35.95901182758621,54.6805472413793,0.6825979027586205
2020-05-16 13:30:00,2020-05-16,13:30:00,sensor 29,1119.5533333333335,1092.7799999999995,5845.866666666667,276.6666666666679,593595312.8666667,276.6666667461395,36.162999766666665,57.33585800000001,0.8414354963333333
2020-05-16 13:45:00,2020-05-16,13:45:00,sensor 29,696.0142857142857,681.1,6072.5,226.6333333333332,593595539.5,226.63333332538605,35.903057700000005,52.909612033333325,0.4480849389999999
