LOCATION,DATE_TIME,DATE,TIME,SENSOR_ID,DC_POWER,AC_POWER,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
A,2020-05-15 10:00:00,2020-05-15,10:00:00,sensor 19,6739.5,659.9875,1324.625,206.76785700000005,7207732.625,206.7680000001565,28.632191866666663,52.5477356,0.670675372
A,2020-05-15 10:15:00,2020-05-15,10:15:00,sensor 19,7024.857143,687.4571429,1471.285714,146.6607140000001,7207879.286,146.66100000031292,28.768912733333337,47.633738,0.5722834766666666
A,2020-05-15 10:30:00,2020-05-15,10:30:00,sensor 19,4944.0,484.875,1636.0,164.7142859999999,7208044.0,164.71399999968708,29.35144260000001,49.249723266666656,0.4551483833333333
A,2020-05-15 10:45:00,2020-05-15,10:45:00,sensor 19,4794.714286,470.4428571,1760.142857,124.14285700000003,7208168.143,124.14300000015646,28.854707866666665,44.048325600000005,0.3619616539999999
A,2020-05-15 11:00:00,2020-05-15,11:00:00,sensor 19,7767.0,759.7857143,1907.0,146.85714299999995,7208315.0,146.85699999984354,29.410819333333336,47.68545339999999,0.6365608813333332
A,2020-05-15 11:15:00,2020-05-15,11:15:00,sensor 19,6141.75,601.6875,2073.0,166.0,7208481.0,166.0,30.21606228571428,50.006988571428565,0.5857872135714286
A,2020-05-15 11:30:00,2020-05-15,11:30:00,sensor 19,7761.142857,759.2142857,2252.285714,179.2857140000001,7208660.286,179.28600000031292,30.2870728,49.8413636,0.5570693833333333
A,2020-05-15 11:45:00,2020-05-15,11:45:00,sensor 19,8312.0,812.6625,2425.875,173.5892859999999,7208833.875,173.58899999968708,30.811049333333333,47.8363832,0.4679868693333333
A,2020-05-15 12:00:00,2020-05-15,12:00:00,sensor 19,7050.857143,690.1714286,2644.0,218.125,7209052.0,218.125,31.305375066666663,49.183583533333326,0.5149625866666667
A,2020-05-15 12:15:00,2020-05-15,12:15:00,sensor 19,10685.5,1043.475,2861.125,217.125,7209269.125,217.125,31.50729773333333,49.84449266666666,0.7878660286666666
A,2020-05-15 12:30:00,2020-05-15,12:30:00,sensor 19,9432.0,921.6142857,3114.571429,253.44642900000008,7209522.571,253.44600000046196,32.147684733333335,52.35325513333333,0.6492476293333334
A,2020-05-15 12:45:00,2020-05-15,12:45:00,sensor 19,8857.875,866.5375,3329.875,215.30357099999992,7209737.875,215.3039999995381,32.39142040000001,50.631239933333326,0.761243312
A,2020-05-15 13:00:00,2020-05-15,13:00:00,sensor 19,6411.142857,627.9714286,3499.571429,169.69642900000008,7209907.571,169.69600000046194,32.622796071428574,49.610767714285714,0.4160351014285714
A,2020-05-15 13:15:00,2020-05-15,13:15:00,sensor 19,7005.625,686.075,3671.75,172.17857099999992,7210079.75,172.17899999953806,32.49706446666666,47.01116133333333,0.489243946
A,2020-05-15 13:30:00,2020-05-15,13:30:00,sensor 19,8216.714286,804.1571429,3856.714286,184.9642859999999,7210264.714,184.96399999968708,32.52462140000001,46.66986293333333,0.574561224
A,2020-05-15 13:45:00,2020-05-15,13:45:00,sensor 19,7992.125,782.3,4052.625,195.9107140000001,7210460.625,195.91100000031287,32.67847086666667,47.516884133333335,0.560985624
A,2020-05-15 14:00:00,2020-05-15,14:00:00,sensor 19,10503.57143,1026.728571,4272.142857,219.51785699999985,7210680.143,219.5180000001565,33.763185400000005,49.80390433333333,0.7350834633333333
A,2020-05-15 14:15:00,2020-05-15,14:15:00,sensor 19,11439.875,1116.5125,4554.875,282.7321430000002,7210962.875,282.73199999984354,34.13076993333335,55.030613,0.8936614913333333
A,2020-05-15 14:30:00,2020-05-15,14:30:00,sensor 19,6612.142857,647.2571429,4800.0,245.125,7211208.0,245.125,34.08138426666667,54.51913673333334,0.466788824
A,2020-05-15 14:45:00,2020-05-15,14:45:00,sensor 19,7085.285714,692.7428571,4941.142857,141.14285699999982,7211349.143,141.14300000015646,33.69572221428571,47.618194642857134,0.5421384957142857
A,2020-05-15 15:00:00,2020-05-15,15:00:00,sensor 19,6185.625,606.05,5110.25,169.10714300000018,7211518.25,169.10699999984354,33.89057606666666,46.02908119999999,0.3988885433333333
A,2020-05-15 15:15:00,2020-05-15,15:15:00,sensor 19,7161.857143,701.2714286,5263.285714,153.03571399999964,7211671.286,153.03600000031292,34.043744000000004,44.28609193333333,0.4472921486666666
A,2020-05-15 15:30:00,2020-05-15,15:30:00,sensor 19,7739.375,757.55,5456.0,192.7142860000004,7211864.0,192.71399999968708,34.40285233333333,46.7442812,0.5651963973333332
A,2020-05-15 15:45:00,2020-05-15,15:45:00,sensor 19,4851.714286,475.7428571,5595.285714,139.28571399999964,7212003.286,139.28600000031292,34.430942666666674,43.9206158,0.3462306933333333
A,2020-05-15 16:00:00,2020-05-15,16:00:00,sensor 19,4976.75,488.1875,5739.125,143.83928600000036,7212147.125,143.83899999968708,34.38115033333334,43.332853333333325,0.3581823699999999
A,2020-05-15 16:15:00,2020-05-15,16:15:00,sensor 19,4308.142857,422.8857143,5844.428571,105.30357100000036,7212252.429,105.30399999953806,34.12625693333333,41.007431933333336,0.3288961193333332
A,2020-05-15 16:30:00,2020-05-15,16:30:00,sensor 19,4656.0,456.9125,5961.5,117.07142899999964,7212369.5,117.07100000046194,34.35660993333333,41.28059066666666,0.344954196
A,2020-05-15 16:45:00,2020-05-15,16:45:00,sensor 19,3453.142857,339.3285714,6062.0,100.5,7212470.0,100.5,33.86159653333333,39.419075933333325,0.260346758
A,2020-05-15 17:00:00,2020-05-15,17:00:00,sensor 19,2240.75,219.8,6131.0,69.0,7212539.0,69.0,33.443313571428575,36.82670364285714,0.1668127414285714
A,2020-05-15 17:15:00,2020-05-15,17:15:00,sensor 19,2200.857143,215.8,6185.714286,54.71428600000036,7212593.714,54.71399999968708,33.30025473333334,35.852207400000005,0.1738986373333333
A,2020-05-15 17:30:00,2020-05-15,17:30:00,sensor 19,1226.25,119.5,6219.25,33.53571399999964,7212627.25,33.536000000312924,33.03212220000001,34.3384004,0.08716189
A,2020-05-15 17:45:00,2020-05-15,17:45:00,sensor 19,524.125,50.725,6241.875,22.625,7212649.875,22.625,32.311871133333334,31.54853933333333,0.0384030336
A,2020-05-15 18:00:00,2020-05-15,18:00:00,sensor 19,298.1428571,28.78571429,6252.571429,10.696428999999624,7212660.571,10.696000000461936,31.13241364285714,30.225331,0.0225449364285714
A,2020-05-15 18:15:00,2020-05-15,18:15:00,sensor 19,117.1428571,11.3,6257.0,4.428571000000375,7212665.0,4.428999999538064,29.243110933333337,28.6825074,0.00914994484
A,2020-05-15 18:30:00,2020-05-15,18:30:00,sensor 19,0.0,0.0,6258.0,1.0,7212666.0,1.0,28.495518,27.285992266666668,0.001841024544
A,2020-05-15 18:45:00,2020-05-15,18:45:00,sensor 19,0.0,0.0,6258.0,0.0,7212666.0,0.0,27.8840638,25.96194653333333,0.0
A,2020-05-15 21:15:00,2020-05-15,21:15:00,sensor 19,0.0,0.0,0.0,-6258.0,7212666.0,0.0,22.1193604,20.632086200000003,0.0
A,2020-05-15 21:30:00,2020-05-15,21:30:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,22.221250333333334,20.75869966666667,0.0
A,2020-05-15 21:45:00,2020-05-15,21:45:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,22.236828466666665,20.914416666666668,0.0
A,2020-05-15 22:00:00,2020-05-15,22:00:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,22.22185842857143,20.895703928571425,0.0
A,2020-05-15 22:15:00,2020-05-15,22:15:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,22.149312533333333,20.732185866666665,0.0
A,2020-05-15 22:30:00,2020-05-15,22:30:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,22.104713866666668,20.82985206666667,0.0
A,2020-05-15 22:45:00,2020-05-15,22:45:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,22.057079933333338,21.072275666666663,0.0
A,2020-05-15 23:00:00,2020-05-15,23:00:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,22.23601830769231,21.241316538461536,0.0
A,2020-05-16 02:00:00,2020-05-16,02:00:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.68216,20.072144,0.0
A,2020-05-16 02:15:00,2020-05-16,02:15:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.6884114,19.9192038,0.0
A,2020-05-16 02:30:00,2020-05-16,02:30:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.510408533333337,19.59269193333333,0.0
A,2020-05-16 02:45:00,2020-05-16,02:45:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.496287,19.6248698,0.0
A,2020-05-16 03:00:00,2020-05-16,03:00:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.6459126,20.065205933333328,0.0
A,2020-05-16 03:15:00,2020-05-16,03:15:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.674314200000005,20.11216013333333,0.0
A,2020-05-16 03:30:00,2020-05-16,03:30:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.73142093333333,20.351884,0.0
A,2020-05-16 03:45:00,2020-05-16,03:45:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.78016573333333,20.50589406666667,0.0
A,2020-05-16 04:00:00,2020-05-16,04:00:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.85855535714285,20.81391042857143,0.0
A,2020-05-16 04:15:00,2020-05-16,04:15:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.89991073333333,20.712640333333333,0.0
A,2020-05-16 04:30:00,2020-05-16,04:30:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.92704853333333,20.72603773333333,0.0
A,2020-05-16 04:45:00,2020-05-16,04:45:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,22.028684400000003,20.796402866666664,0.0
A,2020-05-16 05:00:00,2020-05-16,05:00:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.93278,20.6822592,0.0
A,2020-05-16 05:15:00,2020-05-16,05:15:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.866251666666663,20.472369333333333,0.0
A,2020-05-16 05:30:00,2020-05-16,05:30:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.876585066666664,20.760192866666667,0.0
A,2020-05-16 05:45:00,2020-05-16,05:45:00,sensor 19,0.0,0.0,0.0,0.0,7212666.0,0.0,21.959989266666664,20.5434348,0.0001471694642
A,2020-05-16 06:00:00,2020-05-16,06:00:00,sensor 19,59.85714286,5.785714286,0.0,0.0,7212666.0,0.0,21.9232375,20.25681407142857,0.0062059593785714
A,2020-05-16 06:15:00,2020-05-16,06:15:00,sensor 19,357.375,34.525,4.0,4.0,7212670.0,4.0,21.860400400000003,20.4303872,0.0236337368666666
A,2020-05-16 06:30:00,2020-05-16,06:30:00,sensor 19,733.8571429,71.12857143,16.85714286,12.85714286,7212682.857,12.856999999843538,21.985833666666664,21.195638,0.0495149681333333
A,2020-05-16 06:45:00,2020-05-16,06:45:00,sensor 19,1146.428571,111.4857143,38.28571429,21.42857143,7212704.286,21.429000000469387,22.13967073333333,22.189410333333328,0.0792696434666666
A,2020-05-16 07:00:00,2020-05-16,07:00:00,sensor 19,1582.75,154.775,71.375,33.08928571,7212737.375,33.08899999968708,22.45271393333333,23.1112346,0.1090379683333333
A,2020-05-16 07:15:00,2020-05-16,07:15:00,sensor 19,2017.428571,197.7571429,115.2857143,43.9107143,7212781.286,43.91100000031293,22.6524518,24.241701266666663,0.1381154516666666
A,2020-05-16 07:30:00,2020-05-16,07:30:00,sensor 19,2536.125,248.7125,170.625,55.339285700000005,7212836.625,55.33899999968708,22.97513853333333,25.668487533333334,0.1741175246666666
A,2020-05-16 07:45:00,2020-05-16,07:45:00,sensor 19,3524.571429,346.4714286,243.0,72.375,7212909.0,72.375,23.38855407142857,27.937476071428577,0.2436428057142857
A,2020-05-16 08:00:00,2020-05-16,08:00:00,sensor 19,4353.125,427.4875,341.0,98.0,7213007.0,98.0,23.8905234,30.79129613333333,0.2980529893333333
A,2020-05-16 08:15:00,2020-05-16,08:15:00,sensor 19,4989.0,489.0857143,458.8571429,117.8571429,7213124.857,117.85699999984354,24.42785433333333,33.0092104,0.3386504113333334
A,2020-05-16 08:30:00,2020-05-16,08:30:00,sensor 19,6029.25,590.75,591.875,133.0178571,7213257.875,133.01800000015646,25.166898466666662,36.606188800000005,0.4275489526666667
A,2020-05-16 08:45:00,2020-05-16,08:45:00,sensor 19,6643.714286,650.7428571,751.5714286,159.6964286,7213417.571,159.69600000046194,25.757175666666665,38.892010733333336,0.4700814853333333
A,2020-05-16 09:00:00,2020-05-16,09:00:00,sensor 19,6481.125,634.8875,916.125,164.5535714,7213582.125,164.55399999953806,25.999422266666667,38.70590013333334,0.4611857686666666
A,2020-05-16 09:15:00,2020-05-16,09:15:00,sensor 19,5960.428571,584.0428571,1064.428571,148.30357099999992,7213730.429,148.30399999953806,26.297007333333337,39.343784466666655,0.41958991
A,2020-05-16 09:30:00,2020-05-16,09:30:00,sensor 19,6115.625,599.2125,1212.0,147.57142900000008,7213878.0,147.57100000046194,26.59366866666667,39.879952333333335,0.420493884
A,2020-05-16 09:45:00,2020-05-16,09:45:00,sensor 19,7780.428571,761.6142857,1376.285714,164.2857140000001,7214042.286,164.28600000031292,27.030969466666665,41.825665333333326,0.5405936786666665
A,2020-05-16 10:00:00,2020-05-16,10:00:00,sensor 19,8182.875,800.775,1587.25,210.9642859999999,7214253.25,210.96399999968708,27.611354533333337,46.072651933333326,0.491453022
A,2020-05-16 10:15:00,2020-05-16,10:15:00,sensor 19,7224.142857,707.3714286,1761.857143,174.60714299999995,7214427.857,174.60699999984354,27.93121328571429,44.468571,0.4697288307142857
A,2020-05-16 10:30:00,2020-05-16,10:30:00,sensor 19,10685.57143,1044.428571,1975.571429,213.71428600000013,7214641.571,213.7140000006184,28.2829874,48.962665,0.654436842
A,2020-05-16 10:45:00,2020-05-16,10:45:00,sensor 19,8860.625,866.8125,2215.125,239.55357099999992,7214881.125,239.5539999995381,28.78232633333333,50.154118,0.5955213746666665
A,2020-05-16 11:00:00,2020-05-16,11:00:00,sensor 19,8696.142857,850.7714286,2430.857143,215.73214300000015,7215096.857,215.73199999984357,29.1554974,49.15606886666666,0.5752638966666666
A,2020-05-16 11:15:00,2020-05-16,11:15:00,sensor 19,8020.875,785.0,2636.625,205.76785699999985,7215302.625,205.7680000001565,29.3643758,48.12385466666667,0.5423748746666666
A,2020-05-16 11:30:00,2020-05-16,11:30:00,sensor 19,6997.142857,685.1857143,2826.428571,189.80357099999992,7215492.429,189.8039999995381,29.6892496,46.51825533333333,0.4934305533333333
A,2020-05-16 11:45:00,2020-05-16,11:45:00,sensor 19,9642.625,943.0,3020.125,193.69642900000008,7215686.125,193.69600000046196,29.8473918,47.0438902,0.62278731
A,2020-05-16 12:00:00,2020-05-16,12:00:00,sensor 19,9006.428571,881.0142857,3250.714286,230.5892859999999,7215916.714,230.58899999968708,30.089862066666665,50.091819333333326,0.6620043019999999
A,2020-05-16 12:15:00,2020-05-16,12:15:00,sensor 19,7517.625,735.95,3456.0,205.2857140000001,7216122.0,205.28600000031287,30.376898714285712,48.67528185714285,0.5404251285714285
A,2020-05-16 12:30:00,2020-05-16,12:30:00,sensor 19,11192.85714,1093.4,3689.571429,233.57142900000008,7216355.571,233.57100000046196,30.8864686,50.44957046666666,0.76711941
A,2020-05-16 12:45:00,2020-05-16,12:45:00,sensor 19,11725.375,1143.85,3971.625,282.0535709999999,7216637.625,282.05399999953806,31.2210448,54.23274553333334,0.8122406413333334
A,2020-05-16 13:00:00,2020-05-16,13:00:00,sensor 19,9862.857143,964.3571429,4232.0,260.375,7216898.0,260.375,31.31397713333333,52.8518024,0.636164586
A,2020-05-16 13:15:00,2020-05-16,13:15:00,sensor 19,10753.5,1050.7375,4487.125,255.125,7217153.125,255.125,31.66299653333333,52.0534832,0.7332435986666667
A,2020-05-16 13:30:00,2020-05-16,13:30:00,sensor 19,8726.142857,853.6714286,4725.142857,238.01785699999985,7217391.143,238.0180000001565,31.617256666666663,49.747872,0.5838647386666667
A,2020-05-16 13:45:00,2020-05-16,13:45:00,sensor 19,6854.25,671.2125,4919.0,193.85714300000015,7217585.0,193.85699999984357,31.3661072,47.2997298,0.5023924839999999
A,2020-05-16 14:00:00,2020-05-16,14:00:00,sensor 19,5940.0,582.0714286,5082.428571,163.42857100000035,7217748.429,163.42899999953806,31.42362873333333,46.57489593333333,0.435684946
A,2020-05-16 14:15:00,2020-05-16,14:15:00,sensor 19,8806.285714,861.5571429,5246.571429,164.14285799999925,7217912.571,164.14200000092387,31.98976833333333,47.82889013333333,0.5959771373333332
A,2020-05-16 14:30:00,2020-05-16,14:30:00,sensor 19,7733.125,757.025,5461.375,214.8035710000004,7218127.375,214.8039999995381,32.24326421428572,48.35548621428571,0.5345009864285714
A,2020-05-16 14:45:00,2020-05-16,14:45:00,sensor 19,7496.428571,733.9571429,5645.857143,184.48214300000015,7218311.857,184.48199999984357,32.3501976,46.20359726666666,0.5149644066666667
A,2020-05-16 15:00:00,2020-05-16,15:00:00,sensor 19,7342.0,718.9125,5825.0,179.14285699999982,7218491.0,179.14300000015646,32.436879733333335,45.77020906666667,0.5036263826666665
A,2020-05-16 15:15:00,2020-05-16,15:15:00,sensor 19,5960.571429,584.0142857,5992.285714,167.28571399999964,7218658.286,167.28600000031292,32.52414946666667,45.840537533333325,0.419735824
A,2020-05-16 15:30:00,2020-05-16,15:30:00,sensor 19,5152.5,505.125,6128.0,135.71428600000036,7218794.0,135.71399999968708,32.328025399999994,43.170092666666655,0.349962358
A,2020-05-16 15:45:00,2020-05-16,15:45:00,sensor 19,3899.857143,383.2285714,6239.0,111.0,7218905.0,111.0,32.103391466666665,39.814438866666656,0.261408532
A,2020-05-16 16:00:00,2020-05-16,16:00:00,sensor 19,3429.5,337.15,6329.0,90.0,7218995.0,90.0,32.029101733333334,37.712012,0.2276812526666666
A,2020-05-16 16:15:00,2020-05-16,16:15:00,sensor 19,2898.428571,284.2857143,6408.142857,79.14285699999982,7219074.143,79.14300000015646,31.9597596,36.301157466666666,0.191869824
A,2020-05-16 16:30:00,2020-05-16,16:30:00,sensor 19,2625.875,257.5375,6477.75,69.60714300000018,7219143.75,69.60699999984354,31.90710457142857,35.77269607142857,0.1755969835714285
A,2020-05-16 16:45:00,2020-05-16,16:45:00,sensor 19,2250.285714,220.6285714,6536.857143,59.10714300000018,7219202.857,59.10699999984354,31.88745533333333,34.781236066666665,0.150128168
A,2020-05-16 17:00:00,2020-05-16,17:00:00,sensor 19,1993.25,195.3875,6589.375,52.51785699999982,7219255.375,52.51800000015646,31.747082466666665,33.73915806666666,0.1337432077333333
A,2020-05-16 17:15:00,2020-05-16,17:15:00,sensor 19,1618.571429,158.4,6634.0,44.625,7219300.0,44.625,31.540801866666666,32.74589640000001,0.109053603
A,2020-05-16 17:30:00,2020-05-16,17:30:00,sensor 19,1185.875,115.325,6668.0,34.0,7219334.0,34.0,31.300166866666668,31.599767866666667,0.0795873111333333
A,2020-05-16 17:45:00,2020-05-16,17:45:00,sensor 19,755.5714286,73.27142857,6691.857143,23.85714300000018,7219357.857,23.856999999843534,31.0485982,30.124161733333327,0.0504507636666666
A,2020-05-16 18:00:00,2020-05-16,18:00:00,sensor 19,413.7142857,39.98571429,6705.285714,13.428570999999463,7219371.286,13.429000000469388,30.311684133333333,28.36227433333333,0.0262128633333333
A,2020-05-16 18:15:00,2020-05-16,18:15:00,sensor 19,142.0,13.7125,6712.125,6.839286000000357,7219378.125,6.838999999687076,29.54822573333333,26.94033806666667,0.0088122812133333
A,2020-05-16 18:30:00,2020-05-16,18:30:00,sensor 19,0.0,0.0,6714.0,1.875,7219380.0,1.875,28.97306333333333,25.9079486,0.00035944967324
A,2020-05-16 18:45:00,2020-05-16,18:45:00,sensor 19,0.0,0.0,6714.0,0.0,7219380.0,0.0,28.6859842,25.503218533333328,0.0
A,2020-05-16 19:00:00,2020-05-16,19:00:00,sensor 19,0.0,0.0,6714.0,0.0,7219380.0,0.0,28.310195785714285,25.379072142857144,0.0
A,2020-05-16 19:15:00,2020-05-16,19:15:00,sensor 19,0.0,0.0,6714.0,0.0,7219380.0,0.0,27.9578898,25.1996236,0.0
A,2020-05-16 19:30:00,2020-05-16,19:30:00,sensor 19,0.0,0.0,6714.0,0.0,7219380.0,0.0,27.57085773333333,25.1651774,0.0
A,2020-05-16 19:45:00,2020-05-16,19:45:00,sensor 19,0.0,0.0,6714.0,0.0,7219380.0,0.0,27.256431,24.9509702,0.0
