DATE_TIME,DATE,TIME,DC_POWER,AC_POWER,Conversion_Efficiency,Normalized_Power,DAILY_YIELD,DAILY_YIELD_diff,TOTAL_YIELD,TOTAL_YIELD_diff,Energy_Per_Irradiation,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Season_2,Season_3,TimePeriod_1,TimePeriod_2,TimePeriod_3,TimePeriod_4,TimePeriod_5,ANOMALY_SENSOR_10
2020-05-15 06:00:00,2020-05-15,06:00:00,15.179999999999998,14.673333333333336,0.9666227492314452,1171.1175430351889,1.0666666666666669,1.0666666666666669,282592811.06666666,1.0666666626930237,105.36099445702942,24.74278656666667,24.07722983333333,0.0129619781466666,True,False,True,False,False,False,False,False
2020-05-15 06:15:00,2020-05-15,06:15:00,26.464285714285715,25.56428571428572,0.9659919028340084,1257.947639603313,6.142857142857142,5.076190476190476,282592816.14285713,5.07619047164917,628.5766428211333,24.76391089655172,24.356189448275863,0.0210376687241379,True,False,True,False,False,False,False,False
2020-05-15 06:30:00,2020-05-15,06:30:00,58.78,56.900000000000006,0.9680163320857436,1385.16430586643,15.4,9.257142857142858,282592825.40000004,9.257142901420591,432.6226558647296,24.7863229,24.548886100000004,0.042435399,True,False,True,False,False,False,False,False
2020-05-15 06:45:00,2020-05-15,06:45:00,162.29999999999998,158.73333333333332,0.9780242349558432,1568.178391213308,40.66666666666667,25.26666666666668,282592850.66666675,25.26666671037674,413.7973855018069,25.04824510344827,25.746662,0.1034958783448276,True,False,True,False,False,False,False,False
2020-05-15 07:00:00,2020-05-15,07:00:00,310.45333333333326,304.99333333333334,0.9824128156674112,1556.5433967669949,99.66666666666669,59.000000000000014,282592909.6666667,58.99999994039536,614.8740828280717,25.6732025,28.67470703333333,0.1994504836666666,True,False,False,True,False,False,False,False
2020-05-15 07:15:00,2020-05-15,07:15:00,380.8866666666667,374.3133333333333,0.9827420229989672,1199.019834283075,185.46666666666667,85.79999999999998,282592995.46666664,85.79999995231628,725.7990291117771,26.076818,30.72550493103449,0.317665025862069,True,False,False,True,False,False,False,False
2020-05-15 07:30:00,2020-05-15,07:30:00,461.4071428571429,452.75714285714287,0.9812529993652956,1204.9909641191584,286.8571428571428,101.39047619047612,282593096.85714287,101.39047622680664,1553.9166231087424,26.424239066666665,32.206803566666665,0.3829133633333333,True,False,False,True,False,False,False,False
2020-05-15 07:45:00,2020-05-15,07:45:00,551.6933333333333,540.7266666666667,0.98012180680088,1230.6708602794693,408.8,121.94285714285724,282593218.8,121.94285714626312,1865.3312219985064,27.12028751724138,34.59156220689654,0.4482866631034482,True,False,False,True,False,False,False,False
2020-05-15 08:00:00,2020-05-15,08:00:00,564.6999999999999,553.4333333333332,0.9800484032819784,1241.023688699142,548.8000000000001,140.00000000000006,282593358.8,140.0,20768.70239896131,27.678970266666667,35.705856366666666,0.4550275753333332,True,False,False,True,False,False,False,False
2020-05-15 08:15:00,2020-05-15,08:15:00,643.7133333333333,630.5933333333334,0.9796182565738374,1263.879918975319,696.3333333333333,147.5333333333332,282593506.3333334,147.53333336114883,2717.620508484762,27.953492333333333,36.78689773333334,0.509315263,True,False,False,True,False,False,False,False
2020-05-15 08:30:00,2020-05-15,08:30:00,735.0266666666665,719.6933333333334,0.9791390788542822,1287.4612541725735,868.9333333333334,172.60000000000014,282593678.93333334,172.5999999642372,2802.111069167024,28.526214655172414,38.617749482758605,0.5709116793103447,True,False,False,True,False,False,False,False
2020-05-15 08:45:00,2020-05-15,08:45:00,805.5357142857142,788.4714285714285,0.9788162270006652,1288.0328403085928,1053.571428571429,184.6380952380955,282593863.57142854,184.6380952000618,3388.5822891336024,29.31902146666665,40.738035900000014,0.6253999813333333,True,False,False,True,False,False,False,False
2020-05-15 09:00:00,2020-05-15,09:00:00,847.2866666666669,829.1266666666666,0.9785668762244968,1295.1382148349976,1249.8666666666663,196.29523809523744,282594059.8666667,196.2952381372452,6814.47856774825,29.572043620689648,41.47150403448277,0.6542055951724136,True,False,False,True,False,False,False,False
2020-05-15 09:15:00,2020-05-15,09:15:00,916.2,896.2333333333332,0.9782070872444152,1304.3156251643918,1470.2,220.3333333333337,282594280.20000005,220.33333337306976,4568.222196184907,30.09140723333333,43.4653736,0.7024373413333334,True,False,False,True,False,False,False,False
2020-05-15 09:30:00,2020-05-15,09:30:00,989.4266666666668,967.4933333333332,0.9778322799735872,1307.5847267482395,1703.6666666666667,233.4666666666667,282594513.66666675,233.4666666984558,4303.905786568674,30.638658379310343,44.1451964137931,0.7566826427586206,True,False,False,True,False,False,False,False
2020-05-15 09:45:00,2020-05-15,09:45:00,1040.4785714285715,1017.1428571428572,0.9775721337022112,1301.0112951295027,1950.7857142857144,247.1190476190477,282594760.78571427,247.1190475225449,5738.500149172999,31.375120033333328,45.71952399999999,0.799745994,True,False,False,True,False,False,False,False
2020-05-15 10:00:00,2020-05-15,10:00:00,1077.6733333333334,1053.3000000000002,0.9773833752961628,1301.3870541813155,2200.466666666667,249.6809523809527,282595010.46666664,249.6809523701668,8807.105663777207,31.89209383333333,46.13117390000001,0.828095938,True,False,False,True,False,False,False,False
2020-05-15 10:15:00,2020-05-15,10:15:00,1141.3,1114.4466666666665,0.9764712754461286,1304.5905792285955,2475.4666666666662,274.9999999999991,282595285.46666664,275.0,5883.874229173013,32.43747986206897,47.14350827586208,0.8748338506896551,True,False,False,True,False,False,False,False
2020-05-15 10:30:00,2020-05-15,10:30:00,1183.1266666666668,1153.5533333333335,0.9750040852205174,1302.922475176662,2765.2,289.7333333333336,282595575.2,289.7333333492279,8721.070123956993,33.07413526666666,48.6802898,0.9080560733333332,True,False,False,True,False,False,False,False
2020-05-15 10:45:00,2020-05-15,10:45:00,1232.1933333333336,1201.38,0.9749931017318708,1306.1851866470784,3059.533333333334,294.3333333333344,282595869.53333336,294.33333337306976,8338.849690694673,33.19247010344828,50.249560172413794,0.943352708275862,True,False,False,True,False,False,False,False
2020-05-15 11:00:00,2020-05-15,11:00:00,1246.3,1215.1214285714286,0.974983092811866,1301.075125747385,3360.714285714286,301.1809523809516,282596170.7142857,301.18095231056213,20703.425576459565,33.46205666666668,51.61099133333334,0.9579001053333333,True,False,False,True,False,False,False,False
2020-05-15 11:15:00,2020-05-15,11:15:00,1251.7400000000002,1220.4466666666667,0.9750001331479912,1289.858206856223,3655.933333333333,295.2190476190472,282596465.9333333,295.21904760599136,23527.83794026976,34.2517951724138,54.89430189655173,0.9704477541379308,True,False,False,True,False,False,False,False
2020-05-15 11:30:00,2020-05-15,11:30:00,1271.6266666666668,1239.8533333333337,0.975013630835046,1287.1601032077367,3970.2666666666655,314.3333333333326,282596780.2666667,314.3333334326744,17978.08004472629,34.651454666666666,56.08395293333334,0.987932009,True,False,False,True,False,False,False,False
2020-05-15 11:45:00,2020-05-15,11:45:00,1236.9533333333334,1206.0399999999995,0.97500848859833,1297.4882747164706,4280.8,310.53333333333467,282597090.8,310.5333333015442,-8978.197626026897,35.15152596551724,55.593795275862064,0.9533445175862068,True,False,False,True,False,False,False,False
2020-05-15 12:00:00,2020-05-15,12:00:00,1227.6066666666666,1196.913333333333,0.9749974204549772,1296.4204100969112,4582.066666666667,301.2666666666664,282597392.06666666,301.2666666507721,-46894.692996031474,35.16610503333333,57.4882405,0.9469201943333332,True,False,False,True,False,False,False,False
2020-05-15 12:15:00,2020-05-15,12:15:00,1266.0357142857144,1234.3785714285714,0.9749950633304182,1295.5912292648145,4883.857142857143,301.7904761904765,282597693.85714287,301.7904762029648,9970.799801228331,36.37757096551724,57.58858162068966,0.977187623448276,True,False,False,True,False,False,False,False
2020-05-15 12:30:00,2020-05-15,12:30:00,1249.3533333333332,1218.1066666666668,0.9749897280192956,1306.5303184901468,5180.333333333333,296.4761904761899,282597990.33333325,296.47619038820267,-14151.549512838154,35.96635756666666,58.8881528,0.9562375366666666,True,False,False,True,False,False,False,False
2020-05-15 12:45:00,2020-05-15,12:45:00,1272.2333333333336,1240.4466666666665,0.9750150653706078,1299.4033152368886,5494.866666666667,314.53333333333376,282598304.86666673,314.5333334803581,13763.400213905385,35.992946499999995,57.72948603333334,0.9790904166666669,True,False,False,True,False,False,False,False
2020-05-15 13:00:00,2020-05-15,13:00:00,1222.4,1192.0000000000002,0.975130890052356,1319.4619825428815,5802.666666666667,307.8000000000002,282598612.6666666,307.79999989271164,-5845.909060114643,36.45858144827585,60.389376793103445,0.9264382120689656,True,False,False,False,True,False,False,False
2020-05-15 13:15:00,2020-05-15,13:15:00,1198.94,1169.7466666666664,0.975650713685978,1325.8990592362763,6101.733333333333,299.0666666666657,282598911.73333335,299.06666672229767,-13476.693347254142,36.93956406666666,56.85950403333334,0.904246814,True,False,False,False,True,False,False,False
2020-05-15 13:30:00,2020-05-15,13:30:00,1197.7142857142858,1168.107142857143,0.9752802958015266,1337.520029799235,6389.0,287.26666666666733,282599199.0,287.2666666507721,-32744.74933802461,36.89079344827587,57.14867327586207,0.8954739062068966,True,False,False,False,True,False,False,False
2020-05-15 13:45:00,2020-05-15,13:45:00,1181.96,1152.9066666666663,0.975419359933218,1364.8072345631438,6672.066666666667,283.0666666666666,282599482.0666667,283.06666672229767,-9612.801559912816,36.614378066666674,52.980611200000006,0.8660270623333334,True,False,False,False,True,False,False,False
2020-05-15 14:00:00,2020-05-15,14:00:00,1141.6133333333337,1114.7533333333336,0.97647189357751,1362.3974946135313,6962.733333333334,290.66666666666697,282599772.73333335,290.66666662693024,-10350.390840832308,36.84276606896551,54.810004896551725,0.8379443868965518,True,False,False,False,True,False,False,False
2020-05-15 14:15:00,2020-05-15,14:15:00,1133.56,1107.2199999999998,0.9767634708352446,1372.135073695187,7243.2,280.46666666666624,282600053.2,280.4666666388512,-23736.56484862612,37.3528292,53.53894659999999,0.8261285799999998,True,False,False,False,True,False,False,False
2020-05-15 14:30:00,2020-05-15,14:30:00,936.2866666666664,915.7133333333333,0.9780266727426788,1374.7370106284825,7509.000000000002,265.800000000002,282600319.0,265.80000001192093,-1832.3129211684663,37.268465866666666,51.3589315,0.6810660216666665,True,False,False,False,True,False,False,False
2020-05-15 14:45:00,2020-05-15,14:45:00,979.7642857142856,958.1071428571428,0.9778955579694824,1426.883015698711,7728.0,218.99999999999812,282600538.00000006,219.00000005960464,39243.66644429347,37.21659834482757,49.36587620689655,0.68664654,True,False,False,False,True,False,False,False
2020-05-15 15:00:00,2020-05-15,15:00:00,924.9666666666666,904.76,0.9781541677177557,1414.7393450892544,7956.533333333331,228.53333333333103,282600766.53333336,228.5333333015442,-6959.117487926546,37.115580266666655,50.190043166666655,0.6538071269999998,True,False,False,False,True,False,False,False
2020-05-15 15:15:00,2020-05-15,15:15:00,861.82,843.2800000000002,0.9784873871574112,1424.1712322180597,8185.2666666666655,228.73333333333449,282600995.2666667,228.7333333492279,-4699.753514127855,37.08661827586207,48.28441227586208,0.6051379079310345,True,False,False,False,True,False,False,False
2020-05-15 15:30:00,2020-05-15,15:30:00,467.36,457.84,0.9796302636083531,1041.7340266182453,8362.93333333333,177.66666666666515,282601172.93333334,177.66666662693024,-1135.2406961299096,36.626162833333325,45.371701266666655,0.4486365886666666,True,False,False,False,True,False,False,False
2020-05-15 15:45:00,2020-05-15,15:45:00,729.2800000000002,714.0933333333332,0.9791758081029688,1442.3639395629416,8495.333333333334,132.40000000000327,282601305.3333334,132.4000000357628,2323.710955321845,36.75573503333335,44.97519003333333,0.5056144153333334,True,False,False,False,True,False,False,False
2020-05-15 16:00:00,2020-05-15,16:00:00,653.9071428571427,640.55,0.9795733339159122,1451.6315166755887,8663.642857142857,168.30952380952294,282601473.64285713,168.30952376127243,-3051.804203961866,36.754657551724144,45.037737517241375,0.4504635889655172,True,False,False,False,False,True,False,False
2020-05-15 16:15:00,2020-05-15,16:15:00,475.34,466.2000000000001,0.9807716581815124,1453.0023406459356,8798.66666666667,135.02380952381282,282601608.6666667,135.0238095521927,-1094.903566019556,36.599552466666665,41.94711026666667,0.3271433133333333,True,False,False,False,False,True,False,False
2020-05-15 16:30:00,2020-05-15,16:30:00,429.76666666666665,422.0533333333333,0.98205227642907,1472.416975148473,8907.133333333333,108.46666666666351,282601717.1333333,108.46666663885117,-3075.764665594272,36.25738223333334,40.564846766666655,0.2918783699999999,True,False,False,False,False,True,False,False
2020-05-15 16:45:00,2020-05-15,16:45:00,438.96,431.0199999999999,0.9819117915071988,1461.9621280990627,9019.4,112.26666666666642,282601829.40000004,112.26666671037674,13403.941446330897,36.28795296551724,40.679581068965526,0.3002540158620689,True,False,False,False,False,True,False,False
2020-05-15 17:00:00,2020-05-15,17:00:00,296.08571428571435,290.72142857142853,0.9818826594615456,1452.8168857680805,9110.071428571428,90.6714285714279,282601920.0714286,90.67142856121065,-940.0592020701052,36.00283696666666,39.219846633333326,0.203801124,True,False,False,False,False,True,False,False
2020-05-15 17:15:00,2020-05-15,17:15:00,195.23999999999995,191.3733333333333,0.980195315167657,1457.0306088866032,9166.6,56.52857142857283,282601976.6,56.52857142686844,-809.8351444514167,35.6273375862069,37.1342668275862,0.1339985576206896,True,False,False,False,False,True,False,False
2020-05-15 17:30:00,2020-05-15,17:30:00,92.30666666666669,89.73333333333333,0.972121912465694,1381.5923273853832,9205.266666666668,38.66666666666788,282602015.26666653,38.66666650772095,-575.5102103556092,35.20957449999999,35.67895299999999,0.0668117974,True,False,False,False,False,True,False,False
2020-05-15 17:45:00,2020-05-15,17:45:00,38.02666666666667,36.74666666666667,0.9663394109396914,1350.6114534588162,9219.06666666667,13.800000000001091,282602029.0666666,13.800000071525574,-356.9890466555707,34.73165155172415,34.005620655172415,0.0281551489655172,True,False,False,False,False,True,False,False
2020-05-15 18:00:00,2020-05-15,18:00:00,24.72666666666667,23.873333333333328,0.965489350229172,1381.7462665969829,9226.8,7.733333333329938,282602036.8,7.73333340883255,-753.7421222101702,34.36776166666667,33.148010066666664,0.0178952295833333,True,False,False,False,False,True,False,False
2020-05-15 18:15:00,2020-05-15,18:15:00,15.55714285714286,15.007142857142856,0.9646464646464644,1485.6219813265166,9231.57142857143,4.771428571430079,282602041.57142866,4.771428644657135,-642.7529814336876,33.98528399999999,32.47362655172414,0.010471804437931,True,False,False,False,False,True,False,False
2020-05-15 18:30:00,2020-05-15,18:30:00,3.0666666666666664,2.9733333333333336,0.9695652173913044,1142.18280700998,9233.866666666663,2.295238095233799,282602043.8666667,2.2952380180358887,-294.7568202538496,33.545849633333326,31.703619466666662,0.0026849175524666,True,False,False,False,False,True,False,False
2020-05-15 18:45:00,2020-05-15,18:45:00,0.0,0.0,0.0,0.0,9234.0,0.13333333333685,282602044.0,0.1333333253860473,-49.66011908393824,33.09357417241378,31.061414,0.0,True,False,False,False,False,True,False,False
2020-05-15 19:00:00,2020-05-15,19:00:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,32.57998866666667,30.368819166666665,0.0,True,False,False,False,False,True,False,False
2020-05-15 19:15:00,2020-05-15,19:15:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,32.106470551724136,29.570269413793103,0.0,True,False,False,False,False,True,False,False
2020-05-15 19:30:00,2020-05-15,19:30:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,31.78520906666667,29.3748617,0.0,True,False,False,False,False,True,False,False
2020-05-15 19:45:00,2020-05-15,19:45:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,31.505344758620687,28.92643162068965,0.0,True,False,False,False,False,True,False,False
2020-05-15 20:00:00,2020-05-15,20:00:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,31.4473155,28.39059036666666,0.0,True,False,False,False,False,True,False,False
2020-05-15 20:15:00,2020-05-15,20:15:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,30.79767863333333,27.45114633333333,0.0,True,False,False,False,False,True,False,False
2020-05-15 20:30:00,2020-05-15,20:30:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,30.55072879310345,27.475042827586208,0.0,True,False,False,False,False,True,False,False
2020-05-15 20:45:00,2020-05-15,20:45:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,31.04741058620689,29.370689551724137,0.0001204262175862,True,False,False,False,False,True,False,False
2020-05-15 21:00:00,2020-05-15,21:00:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,-0.0,30.0076782,29.1692108,0.0,True,False,False,False,False,False,True,False
2020-05-15 21:15:00,2020-05-15,21:15:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,28.979583733333328,28.141885233333333,0.0,True,False,False,False,False,False,True,False
2020-05-15 21:30:00,2020-05-15,21:30:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,28.4271094137931,27.413927793103444,0.0,True,False,False,False,False,False,True,False
2020-05-15 21:45:00,2020-05-15,21:45:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,28.300552466666662,27.0304251,0.0,True,False,False,False,False,False,True,False
2020-05-15 22:00:00,2020-05-15,22:00:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,28.32985817241379,26.92777213793104,0.0,True,False,False,False,False,False,True,False
2020-05-15 22:15:00,2020-05-15,22:15:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,28.324165,26.87666233333333,0.0,True,False,False,False,False,False,True,False
2020-05-15 22:30:00,2020-05-15,22:30:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,28.22888173333333,26.848583,0.0,True,False,False,False,False,False,True,False
2020-05-15 22:45:00,2020-05-15,22:45:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,28.145526758620687,26.78983489655172,0.0,True,False,False,False,False,False,True,False
2020-05-15 23:00:00,2020-05-15,23:00:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,27.70949446428571,26.52979492857143,0.0,True,False,False,False,False,False,True,False
2020-05-15 23:30:00,2020-05-15,23:30:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,26.95176844444444,25.081197222222222,0.0,True,False,False,False,False,False,True,False
2020-05-15 23:45:00,2020-05-15,23:45:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,26.75583189655173,24.81448375862069,0.0,True,False,False,False,False,False,True,False
2020-05-16 00:00:00,2020-05-16,00:00:00,0.0,0.0,0.0,0.0,9234.0,0.0,282602044.0,0.0,0.0,26.52780646666667,24.43326406666667,0.0,True,False,True,False,False,False,False,False
2020-05-16 00:15:00,2020-05-16,00:15:00,0.0,0.0,0.0,0.0,0.0,-9234.0,282602044.0,0.0,0.0,26.687312620689656,24.52914206896552,0.0,True,False,True,False,False,False,False,False
2020-05-16 00:30:00,2020-05-16,00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,26.633027833333333,24.68845123333333,0.0,True,False,True,False,False,False,False,False
2020-05-16 00:45:00,2020-05-16,00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,26.676575733333333,24.88044036666667,0.0,True,False,True,False,False,False,False,False
2020-05-16 01:00:00,2020-05-16,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,26.44045593103448,24.55380875862069,0.0,True,False,True,False,False,False,False,False
2020-05-16 01:15:00,2020-05-16,01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,26.193042,24.11722213333333,0.0,True,False,True,False,False,False,False,False
2020-05-16 01:30:00,2020-05-16,01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,26.00338010344827,23.93489220689656,0.0,True,False,True,False,False,False,False,False
2020-05-16 01:45:00,2020-05-16,01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,25.95458273333333,23.974197333333336,0.0,True,False,True,False,False,False,False,False
2020-05-16 02:00:00,2020-05-16,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,25.73270810344827,23.781227931034483,0.0,True,False,True,False,False,False,False,False
2020-05-16 02:15:00,2020-05-16,02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,25.415572900000004,23.332380266666668,0.0,True,False,True,False,False,False,False,False
2020-05-16 02:30:00,2020-05-16,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,25.19277224137931,22.96086503448276,0.0,True,False,True,False,False,False,False,False
2020-05-16 02:45:00,2020-05-16,02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,24.890646333333336,22.694644266666664,0.0,True,False,True,False,False,False,False,False
2020-05-16 03:00:00,2020-05-16,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,24.73890786666667,22.36363426666667,0.0,True,False,True,False,False,False,False,False
2020-05-16 03:15:00,2020-05-16,03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,24.38789213793104,22.108074344827585,0.0,True,False,True,False,False,False,False,False
2020-05-16 03:30:00,2020-05-16,03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,24.3363027,21.9420616,0.0,True,False,True,False,False,False,False,False
2020-05-16 03:45:00,2020-05-16,03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,24.443725379310344,21.88146162068965,0.0,True,False,True,False,False,False,False,False
2020-05-16 04:00:00,2020-05-16,04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,24.145103033333328,21.844981,0.0,True,False,True,False,False,False,False,False
2020-05-16 04:15:00,2020-05-16,04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,23.826843103448272,21.78638127586208,0.0,True,False,True,False,False,False,False,False
2020-05-16 04:30:00,2020-05-16,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,23.926709899999995,21.9009552,0.0,True,False,True,False,False,False,False,False
2020-05-16 04:45:00,2020-05-16,04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,23.850604333333333,21.746985866666662,0.0,True,False,True,False,False,False,False,False
2020-05-16 05:00:00,2020-05-16,05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,23.555944965517245,21.469423448275865,0.0,True,False,True,False,False,False,False,False
2020-05-16 05:15:00,2020-05-16,05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,282602044.0,0.0,0.0,23.608172666666665,21.290091866666668,0.0,True,False,True,False,False,False,False,False
